DATE,MONTH,DAYS,ID,YEAR,JULIAN,HOUR,RAIN,PYRANOMETER,LAKE QUANTUM,QUANTUM,AIR TEMP 1M,AIR TEMP 5M,RH 1M,RH 5M,BAROMETER,WIND SP 1M,AIR TC 1M,AIR TC 5M,WIND SP 5M,WIND MAG 5M,WIND DIR 5M,WIND STD 5M,VAPOR PRESS 5M,PYR J CM2 HR,WIND SECTOR,DATE Stowaway,Stowaway 1M,Date Hobo logger,Hobo logger 3 m air,Hobo logger 3 m RH,Hobo logger 3 m PAR,COMMENTS
05-Jan-2003,1,5.29,124,2003,5,0700,0,-0.002,#N/A,#N/A,-26.7,-26.6,78,81,674,0.45,-27,-27,0.4,0.4,92,29.2,1,0,Calm,05-Jan-2003 07:00,-30.1,#N/A,#N/A,#N/A,#N/A,#N/A
05-Jan-2003,1,5.33,124,2003,5,0800,0.254,-0.002,#N/A,#N/A,-28.4,-27.7,76,80,674,0.51,-29,-28,0.5,0.4,36,43.8,0,0,NE,05-Jan-2003 08:00,-30.1,#N/A,#N/A,#N/A,#N/A,#N/A
05-Jan-2003,1,5.38,124,2003,5,0900,0,-0.002,#N/A,#N/A,-29.4,-29.1,76,79,674,1.00,-30,-30,1.1,0.8,329,44.9,0,0,NW,05-Jan-2003 09:00,-29.1,#N/A,#N/A,#N/A,#N/A,#N/A
05-Jan-2003,1,5.42,124,2003,5,1000,0,-0.002,#N/A,#N/A,-28.3,-28.2,78,80,675,1.42,-29,-29,1.5,1.4,1,12.5,0,0,N,05-Jan-2003 10:00,-29.1,#N/A,#N/A,#N/A,#N/A,#N/A
05-Jan-2003,1,5.46,124,2003,5,1100,0,-0.002,#N/A,#N/A,-28.0,-28.0,77,80,675,0.64,-28,-29,0.6,0.2,62,69.3,0,0,NE,05-Jan-2003 11:00,-28.1,#N/A,#N/A,#N/A,#N/A,#N/A
05-Jan-2003,1,5.50,124,2003,5,1200,0,-0.002,#N/A,#N/A,-27.1,-27.2,78,81,675,0.75,-28,-28,0.8,0.3,171,61.2,0,0,S,05-Jan-2003 12:00,-27.2,#N/A,#N/A,#N/A,#N/A,#N/A
05-Jan-2003,1,5.54,124,2003,5,1300,0,-0.001,#N/A,#N/A,-26.3,-26.4,79,82,675,0.82,-27,-27,0.9,0.6,133,48.5,1,0,SE,05-Jan-2003 13:00,-26.3,#N/A,#N/A,#N/A,#N/A,#N/A
05-Jan-2003,1,5.58,124,2003,5,1400,0,0,#N/A,#N/A,-25.5,-25.5,79,83,675,0.66,-26,-26,0.7,0.6,328,36.8,1,1,NW,05-Jan-2003 14:00,-26.3,#N/A,#N/A,#N/A,#N/A,#N/A
05-Jan-2003,1,5.63,124,2003,5,1500,0.254,-0.001,#N/A,#N/A,-25.2,-25.2,79,83,675,0.62,-26,-26,0.6,0.3,346,60.8,1,0,N,05-Jan-2003 15:00,-28.1,#N/A,#N/A,#N/A,#N/A,#N/A
05-Jan-2003,1,5.67,124,2003,5,1600,0,-0.002,#N/A,#N/A,-26.9,-26.3,77,81,674,0.74,-27,-27,0.9,0.4,118,59.1,1,0,SE,05-Jan-2003 16:00,-31.2,#N/A,#N/A,#N/A,#N/A,#N/A
05-Jan-2003,1,5.71,124,2003,5,1700,0,-0.002,#N/A,#N/A,-29.9,-28.5,75,79,674,0.81,-30,-29,0.9,0.3,118,66.6,0,0,SE,05-Jan-2003 17:00,-32.3,#N/A,#N/A,#N/A,#N/A,#N/A
05-Jan-2003,1,5.75,124,2003,5,1800,0,-0.002,#N/A,#N/A,-30.9,-30.0,75,78,675,0.87,-31,-31,1.1,1.0,0,25.6,0,0,N,05-Jan-2003 18:00,-33.4,#N/A,#N/A,#N/A,#N/A,#N/A
05-Jan-2003,1,5.79,124,2003,5,1900,0,-0.002,#N/A,#N/A,-32.2,-31.4,74,77,675,0.82,-33,-32,0.8,0.6,144,30.6,0,0,SE,05-Jan-2003 19:00,-31.2,#N/A,#N/A,#N/A,#N/A,#N/A
05-Jan-2003,1,5.83,124,2003,5,2000,0,-0.002,#N/A,#N/A,-30.1,-29.9,76,79,675,1.18,-31,-31,1.3,1.3,168,9.7,0,0,S,05-Jan-2003 20:00,-30.1,#N/A,#N/A,#N/A,#N/A,#N/A
05-Jan-2003,1,5.88,124,2003,5,2100,0,-0.002,#N/A,#N/A,-29.1,-29.0,76,79,676,1.05,-30,-30,1.2,0.7,351,49.5,0,0,N,05-Jan-2003 21:00,-30.1,#N/A,#N/A,#N/A,#N/A,#N/A
05-Jan-2003,1,5.92,124,2003,5,2200,0,-0.002,#N/A,#N/A,-29.2,-29.2,76,79,676,1.48,-30,-30,1.6,1.6,348,8.3,0,0,N,05-Jan-2003 22:00,-30.1,#N/A,#N/A,#N/A,#N/A,#N/A
05-Jan-2003,1,5.96,124,2003,5,2300,0,-0.002,#N/A,#N/A,-28.9,-28.9,76,79,676,0.66,-29,-30,0.7,0.3,1,59.8,0,0,N,05-Jan-2003 23:00,-30.1,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.00,124,2003,5,2400,0,-0.002,#N/A,#N/A,-28.7,-28.6,77,79,676,0.58,-29,-29,0.6,0.6,174,24.3,0,0,S,06-Jan-2003 00:00,-29.1,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.04,124,2003,6,0100,0,-0.002,#N/A,#N/A,-28.3,-28.2,77,80,676,0.52,-29,-29,0.5,0.3,18,57.0,0,0,N,06-Jan-2003 01:00,-29.1,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.08,124,2003,6,0200,0,-0.002,#N/A,#N/A,-28.0,-27.9,77,80,676,0.45,-28,-29,0.4,0.3,103,44.9,0,0,Calm,06-Jan-2003 02:00,-29.1,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.13,124,2003,6,0300,0,-0.002,#N/A,#N/A,-28.2,-28.3,77,80,676,1.53,-29,-29,1.6,1.5,353,22.5,0,0,N,06-Jan-2003 03:00,-31.2,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.17,124,2003,6,0400,0.254,-0.002,#N/A,#N/A,-29.7,-29.8,75,78,676,2.33,-30,-30,2.6,2.5,16,5.7,0,0,N,06-Jan-2003 04:00,-31.2,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.21,124,2003,6,0500,0,-0.002,#N/A,#N/A,-30.5,-30.6,74,78,676,1.97,-31,-31,2.1,2.1,19,5.9,0,0,N,06-Jan-2003 05:00,-32.3,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.25,124,2003,6,0600,0.254,-0.002,#N/A,#N/A,-30.9,-31.0,74,77,676,2.09,-31,-32,2.3,2.2,17,5.3,0,0,N,06-Jan-2003 06:00,-33.4,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.29,124,2003,6,0700,0,-0.002,#N/A,#N/A,-31.8,-31.9,73,76,677,2.32,-32,-33,2.5,2.5,15,4.7,0,0,N,06-Jan-2003 07:00,-33.4,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.33,124,2003,6,0800,0,-0.002,#N/A,#N/A,-32.5,-32.5,72,75,677,1.90,-33,-33,2.0,1.8,3,24.2,0,0,N,06-Jan-2003 08:00,-34.6,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.38,124,2003,6,0900,0,-0.002,#N/A,#N/A,-33.0,-33.1,72,75,677,1.42,-33,-34,1.5,1.5,320,8.1,0,0,NW,06-Jan-2003 09:00,-34.6,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.42,124,2003,6,1000,0,-0.002,#N/A,#N/A,-33.2,-33.2,72,75,677,1.36,-34,-34,1.6,1.5,302,14.1,0,0,NW,06-Jan-2003 10:00,-34.6,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.46,124,2003,6,1100,0,-0.002,#N/A,#N/A,-33.6,-33.7,72,74,678,1.87,-34,-34,2.1,2.1,311,6.7,0,0,NW,06-Jan-2003 11:00,-34.6,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.50,124,2003,6,1200,0,-0.002,#N/A,#N/A,-33.9,-34.0,71,74,678,1.48,-34,-35,1.6,1.6,324,7.4,0,0,NW,06-Jan-2003 12:00,-34.6,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.54,124,2003,6,1300,0,0,#N/A,#N/A,-34.0,-34.1,71,74,678,1.21,-35,-35,1.3,1.3,312,11.7,0,1,NW,06-Jan-2003 13:00,-34.6,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.58,124,2003,6,1400,0,0,#N/A,#N/A,-33.8,-33.8,71,74,678,1.02,-34,-35,1.1,1.1,312,12.3,0,1,NW,06-Jan-2003 14:00,-35.9,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.63,124,2003,6,1500,0,-0.001,#N/A,#N/A,-34.0,-34.1,71,74,679,1.30,-35,-35,1.4,1.4,323,7.4,0,0,NW,06-Jan-2003 15:00,-35.9,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.67,124,2003,6,1600,0,-0.002,#N/A,#N/A,-34.1,-34.0,71,74,679,0.88,-35,-35,0.8,0.8,334,15.6,0,0,NW,06-Jan-2003 16:00,-34.6,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.71,124,2003,6,1700,0.254,-0.002,#N/A,#N/A,-34.0,-34.0,71,74,680,0.94,-35,-35,0.9,0.9,323,15.4,0,0,NW,06-Jan-2003 17:00,-35.9,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.75,124,2003,6,1800,0,-0.002,#N/A,#N/A,-34.2,-34.2,70,73,680,0.88,-35,-35,0.8,0.8,337,15.4,0,0,NW,06-Jan-2003 18:00,-34.6,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.79,124,2003,6,1900,0,-0.002,#N/A,#N/A,-34.1,-34.0,71,73,681,0.46,-35,-35,0.4,0.4,27,29.5,0,0,Calm,06-Jan-2003 19:00,-35.9,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.83,124,2003,6,2000,0,-0.002,#N/A,#N/A,-34.1,-34.0,70,73,681,0.61,-35,-35,0.6,0.5,350,26.5,0,0,N,06-Jan-2003 20:00,-35.9,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.88,124,2003,6,2100,0,-0.002,#N/A,#N/A,-34.9,-34.6,69,73,682,0.51,-35,-35,0.5,0.4,12,33.8,0,0,N,06-Jan-2003 21:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.92,124,2003,6,2200,0,-0.002,#N/A,#N/A,-36.0,-35.6,68,72,683,0.55,-36,-36,0.5,0.1,58,70.3,0,0,NE,06-Jan-2003 22:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
06-Jan-2003,1,6.96,124,2003,6,2300,0,-0.002,#N/A,#N/A,-37.0,-36.4,68,71,683,0.85,-37,-37,0.8,0.7,162,18.8,0,0,S,06-Jan-2003 23:00,-35.9,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.00,124,2003,6,2400,0,-0.002,#N/A,#N/A,-35.3,-35.2,70,72,683,1.12,-36,-36,1.2,1.1,162,9.8,0,0,S,07-Jan-2003 00:00,-35.9,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.04,124,2003,7,0100,0,-0.002,#N/A,#N/A,-35.0,-34.7,69,73,684,1.13,-35,-35,1.2,1.2,165,13.9,0,0,S,07-Jan-2003 01:00,-35.9,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.08,124,2003,7,0200,0,-0.002,#N/A,#N/A,-34.9,-34.6,69,73,685,1.10,-35,-35,1.2,1.2,165,14.1,0,0,S,07-Jan-2003 02:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.13,124,2003,7,0300,0,-0.002,#N/A,#N/A,-36.6,-36.3,68,71,685,1.42,-37,-37,1.6,1.6,161,14.9,0,0,S,07-Jan-2003 03:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.17,124,2003,7,0400,0,-0.002,#N/A,#N/A,-36.6,-36.2,68,71,685,1.73,-37,-37,2.0,2.0,172,13.0,0,0,S,07-Jan-2003 04:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.21,124,2003,7,0500,0,-0.002,#N/A,#N/A,-37.9,-37.5,66,70,686,1.52,-38,-38,1.8,1.7,163,14.0,0,0,S,07-Jan-2003 05:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.25,124,2003,7,0600,0,-0.002,#N/A,#N/A,-37.3,-36.9,67,70,686,1.56,-37,-37,1.8,1.8,168,14.0,0,0,S,07-Jan-2003 06:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.29,124,2003,7,0700,0,-0.002,#N/A,#N/A,-37.6,-37.1,67,70,687,1.51,-37,-37,1.7,1.7,164,11.9,0,0,S,07-Jan-2003 07:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.33,124,2003,7,0800,0,-0.002,#N/A,#N/A,-37.6,-37.1,67,70,687,1.82,-37,-37,2.2,2.1,174,12.7,0,0,S,07-Jan-2003 08:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.38,124,2003,7,0900,0,-0.002,#N/A,#N/A,-36.7,-36.4,67,71,688,2.20,-36,-36,2.5,2.5,170,7.9,0,0,S,07-Jan-2003 09:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.42,124,2003,7,1000,0,-0.002,#N/A,#N/A,-36.8,-36.5,67,71,689,1.90,-37,-36,2.1,2.1,168,8.3,0,0,S,07-Jan-2003 10:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.46,124,2003,7,1100,0,-0.002,#N/A,#N/A,-36.5,-36.2,67,71,689,2.07,-36,-36,2.3,2.3,168,8.3,0,0,S,07-Jan-2003 11:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.50,124,2003,7,1200,0,-0.001,#N/A,#N/A,-36.9,-36.5,66,71,690,2.10,-37,-36,2.5,2.5,173,9.3,0,0,S,07-Jan-2003 12:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.54,124,2003,7,1300,0,0,#N/A,#N/A,-36.1,-35.8,66,71,691,2.54,-36,-36,2.9,2.9,169,9.8,0,1,S,07-Jan-2003 13:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.58,124,2003,7,1400,0,0,#N/A,#N/A,-36.3,-35.9,66,71,692,2.07,-36,-36,2.4,2.3,172,9.1,0,1,S,07-Jan-2003 14:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.63,124,2003,7,1500,0,-0.001,#N/A,#N/A,-36.5,-36.1,65,71,693,1.49,-36,-36,1.7,1.7,165,10.9,0,0,S,07-Jan-2003 15:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.67,124,2003,7,1600,0,-0.002,#N/A,#N/A,-36.7,-36.2,65,71,693,1.58,-37,-36,1.8,1.7,168,18.2,0,0,S,07-Jan-2003 16:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.71,124,2003,7,1700,0,-0.002,#N/A,#N/A,-36.1,-35.6,65,71,694,2.14,-36,-36,2.5,2.4,176,12.1,0,0,S,07-Jan-2003 17:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.75,124,2003,7,1800,0,-0.002,#N/A,#N/A,-36.1,-35.7,64,71,695,2.01,-36,-36,2.3,2.3,165,11.4,0,0,S,07-Jan-2003 18:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.79,124,2003,7,1900,0,-0.002,#N/A,#N/A,-35.9,-35.5,64,71,695,1.76,-36,-36,2.0,2.0,171,11.2,0,0,S,07-Jan-2003 19:00,-37.2,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.83,124,2003,7,2000,0,-0.002,#N/A,#N/A,-35.5,-35.1,64,72,696,1.82,-35,-35,2.1,2.0,158,12.8,0,0,S,07-Jan-2003 20:00,-35.9,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.88,124,2003,7,2100,0,-0.002,#N/A,#N/A,-35.1,-34.7,64,72,697,1.51,-35,-35,1.8,1.7,165,12.0,0,0,S,07-Jan-2003 21:00,-35.9,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.92,124,2003,7,2200,0,-0.002,#N/A,#N/A,-34.8,-34.4,64,72,697,1.91,-35,-35,2.2,2.1,168,11.4,0,0,S,07-Jan-2003 22:00,-35.9,#N/A,#N/A,#N/A,#N/A,#N/A
07-Jan-2003,1,7.96,124,2003,7,2300,0,-0.002,#N/A,#N/A,-34.4,-33.9,64,72,698,1.66,-34,-34,2.0,1.9,169,9.2,0,0,S,07-Jan-2003 23:00,-34.6,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.00,124,2003,7,2400,0,-0.002,#N/A,#N/A,-33.9,-33.4,64,72,699,1.68,-34,-34,2.0,1.9,176,12.0,0,0,S,08-Jan-2003 00:00,-34.6,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.04,124,2003,8,0100,0,-0.002,#N/A,#N/A,-33.2,-32.8,63,72,699,1.85,-33,-33,2.1,2.1,172,12.0,0,0,S,08-Jan-2003 01:00,-33.4,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.08,124,2003,8,0200,0,-0.002,#N/A,#N/A,-32.6,-32.0,63,72,699,1.97,-33,-32,2.3,2.2,171,13.0,0,0,S,08-Jan-2003 02:00,-33.4,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.13,124,2003,8,0300,0,-0.002,#N/A,#N/A,-32.4,-31.9,63,71,700,1.76,-33,-32,2.1,2.0,172,11.9,0,0,S,08-Jan-2003 03:00,-31.2,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.17,124,2003,8,0400,0,-0.002,#N/A,#N/A,-30.2,-29.8,62,67,700,2.91,-30,-30,3.3,3.3,166,9.5,0,0,S,08-Jan-2003 04:00,-33.4,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.21,124,2003,8,0500,0,-0.002,#N/A,#N/A,-31.4,-30.9,62,62,700,1.70,-32,-31,1.9,1.7,165,26.9,0,0,S,08-Jan-2003 05:00,-32.3,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.25,124,2003,8,0600,0,-0.002,#N/A,#N/A,-31.4,-30.9,61,61,700,2.50,-32,-31,2.9,2.8,160,10.9,0,0,S,08-Jan-2003 06:00,-32.3,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.29,124,2003,8,0700,0,-0.002,#N/A,#N/A,-30.9,-30.5,60,59,700,2.29,-31,-31,2.6,2.6,164,7.6,0,0,S,08-Jan-2003 07:00,-31.2,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.33,124,2003,8,0800,0,-0.002,#N/A,#N/A,-30.5,-30.0,61,60,701,2.20,-31,-30,2.5,2.5,165,10.2,0,0,S,08-Jan-2003 08:00,-31.2,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.38,124,2003,8,0900,0,-0.002,#N/A,#N/A,-30.5,-29.5,59,57,701,1.71,-31,-30,2.0,1.8,168,24.1,0,0,S,08-Jan-2003 09:00,-29.1,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.42,124,2003,8,1000,0,-0.002,#N/A,#N/A,-28.5,-27.4,58,56,700,1.53,-29,-28,1.8,1.7,166,18.7,0,0,S,08-Jan-2003 10:00,-28.1,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.46,124,2003,8,1100,0.254,-0.002,#N/A,#N/A,-27.7,-26.2,56,54,700,1.23,-28,-27,1.5,1.3,148,22.1,0,0,SE,08-Jan-2003 11:00,-25.4,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.50,124,2003,8,1200,0,-0.002,#N/A,#N/A,-26.3,-23.8,57,54,700,1.34,-27,-24,1.6,1.0,180,50.2,0,0,S,08-Jan-2003 12:00,-18.2,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.54,124,2003,8,1300,0.254,-0.001,#N/A,#N/A,-18.0,-17.1,54,52,700,2.62,-18,-18,3.1,2.5,177,36.5,1,0,S,08-Jan-2003 13:00,-16.3,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.58,124,2003,8,1400,0.508,0,#N/A,#N/A,-16.1,-15.7,62,63,700,3.17,-16,-16,3.7,3.6,178,12.2,1,1,S,08-Jan-2003 14:00,-15.7,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.63,124,2003,8,1500,0.762,-0.001,#N/A,#N/A,-15.2,-14.9,65,65,700,4.15,-15,-15,5.7,5.6,186,10.6,1,0,S,08-Jan-2003 15:00,-15.1,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.67,124,2003,8,1600,0.508,-0.002,#N/A,#N/A,-14.6,-14.3,70,70,700,5.39,-15,-14,7.7,7.6,185,8.8,1,0,S,08-Jan-2003 16:00,-14.6,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.71,124,2003,8,1700,0.254,-0.002,#N/A,#N/A,-13.9,-13.7,69,69,700,6.32,-14,-14,8.0,7.9,184,7.7,1,0,S,08-Jan-2003 17:00,-15.1,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.75,124,2003,8,1800,0.254,-0.002,#N/A,#N/A,-14.5,-14.2,64,65,700,5.52,-15,-14,6.9,6.8,199,10.0,1,0,S,08-Jan-2003 18:00,-14.0,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.79,124,2003,8,1900,0.254,-0.002,#N/A,#N/A,-13.5,-13.1,57,57,700,5.68,-13,-13,6.9,6.8,197,10.9,1,0,S,08-Jan-2003 19:00,-14.0,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.83,124,2003,8,2000,0,-0.002,#N/A,#N/A,-13.3,-12.9,63,63,700,5.79,-13,-13,6.9,6.8,187,10.1,1,0,S,08-Jan-2003 20:00,-13.4,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.88,124,2003,8,2100,0,-0.002,#N/A,#N/A,-13.0,-12.6,66,67,699,7.11,-13,-13,8.4,8.3,181,8.7,1,0,S,08-Jan-2003 21:00,-12.9,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.92,124,2003,8,2200,0.254,-0.002,#N/A,#N/A,-12.4,-12.1,65,66,699,6.93,-12,-12,8.0,7.7,188,14.0,2,0,S,08-Jan-2003 22:00,-11.3,#N/A,#N/A,#N/A,#N/A,#N/A
08-Jan-2003,1,8.96,124,2003,8,2300,0,-0.002,#N/A,#N/A,-11.2,-10.9,70,70,699,7.07,-11,-11,8.2,8.2,183,8.3,2,0,S,08-Jan-2003 23:00,-9.7,#N/A,#N/A,#N/A,#N/A,#N/A
09-Jan-2003,1,9.00,124,2003,8,2400,0,-0.002,#N/A,#N/A,-9.7,-9.3,72,73,699,7.33,-10,-9,8.5,8.5,189,7.1,2,0,S,09-Jan-2003 00:00,-9.7,#N/A,#N/A,#N/A,#N/A,#N/A
09-Jan-2003,1,9.04,124,2003,9,0100,0.254,-0.002,#N/A,#N/A,-9.3,-8.9,74,76,699,6.96,-9,-9,8.1,8.0,183,11.1,2,0,S,09-Jan-2003 01:00,-8.7,#N/A,#N/A,#N/A,#N/A,#N/A
09-Jan-2003,1,9.08,124,2003,9,0200,0,-0.002,#N/A,#N/A,-8.4,-8.1,75,77,699,6.69,-8,-8,7.7,7.7,178,7.0,3,0,S,09-Jan-2003 02:00,-7.3,#N/A,#N/A,#N/A,#N/A,#N/A
09-Jan-2003,1,9.13,124,2003,9,0300,0.254,-0.002,#N/A,#N/A,-7.1,-6.8,78,80,699,6.54,-7,-7,7.6,7.5,183,10.7,3,0,S,09-Jan-2003 03:00,-6.8,#N/A,#N/A,#N/A,#N/A,#N/A
09-Jan-2003,1,9.17,124,2003,9,0400,0,-0.002,#N/A,#N/A,-6.4,-6.1,77,78,699,8.23,-6,-6,9.6,9.5,189,8.0,3,0,S,09-Jan-2003 04:00,-6.8,#N/A,#N/A,#N/A,#N/A,#N/A
09-Jan-2003,1,9.21,124,2003,9,0500,0.254,-0.002,#N/A,#N/A,-6.5,-6.2,77,80,699,6.25,-6,-6,7.3,7.3,193,6.8,3,0,S,09-Jan-2003 05:00,-6.8,#N/A,#N/A,#N/A,#N/A,#N/A
09-Jan-2003,1,9.25,124,2003,9,0600,0,-0.002,#N/A,#N/A,-6.4,-6.1,76,78,699,6.31,-6,-6,7.3,7.1,186,11.9,3,0,S,09-Jan-2003 06:00,-6.8,#N/A,#N/A,#N/A,#N/A,#N/A
09-Jan-2003,1,9.29,124,2003,9,0700,0,-0.002,#N/A,#N/A,-6.4,-6.0,72,74,699,3.34,-6,-6,3.8,3.1,174,33.9,3,0,S,09-Jan-2003 07:00,-6.8,#N/A,#N/A,#N/A,#N/A,#N/A
09-Jan-2003,1,9.33,124,2003,9,0800,0.254,-0.002,#N/A,#N/A,-6.4,-6.1,74,76,698,4.15,-6,-6,4.8,4.7,172,10.5,3,0,S,09-Jan-2003 08:00,-6.3,#N/A,#N/A,#N/A,#N/A,#N/A
09-Jan-2003,1,9.38,124,2003,9,0900,0,-0.002,#N/A,#N/A,-6.0,-5.7,74,76,698,3.70,-6,-6,4.3,3.8,174,28.1,3,0,S,09-Jan-2003 09:00,-5.4,#N/A,#N/A,#N/A,#N/A,#N/A
09-Jan-2003,1,9.42,124,2003,9,1000,0,-0.002,#N/A,#N/A,-5.5,-4.8,68,68,698,1.93,-5,-5,2.2,1.5,39,47.2,3,0,NE,09-Jan-2003 10:00,-5.9,#N/A,#N/A,#N/A,#N/A,#N/A
09-Jan-2003,1,9.46,124,2003,9,1100,0,-0.002,#N/A,#N/A,-5.0,-4.7,69,71,697,4.16,-5,-5,4.8,4.7,181,14.0,3,0,S,09-Jan-2003 11:00,-6.8,#N/A,#N/A,#N/A,#N/A,#N/A
09-Jan-2003,1,9.50,124,2003,9,1200,0,0,#N/A,#N/A,-6.7,-6.3,70,72,697,4.17,-7,-6,4.9,4.8,177,10.9,3,1,S,09-Jan-2003 12:00,-7.3,#N/A,#N/A,#N/A,#N/A,#N/A
09-Jan-2003,1,9.54,124,2003,9,1300,0,0.001,#N/A,#N/A,-6.7,-6.3,67,69,697,4.92,-7,-6,5.7,5.6,189,13.0,3,1,S,09-Jan-2003 13:00,-5.0,#N/A,#N/A,#N/A,#N/A,#N/A
09-Jan-2003,1,9.58,124,2003,9,1400,0.254,0.002,#N/A,#N/A,-5.0,-4.5,55,56,697,4.26,-5,-4,4.9,4.5,180,24.1,2,1,S,09-Jan-2003 14:00,-6.3,#N/A,#N/A,#N/A,#N/A,#N/A
