RESV,STATION,COLLECT,ZSP,TEMP,PH,DO,FSPCON,SITE,TempFlag,pHFlag,DOFlag,FSpConFlag,Reviewed
WDC,4,09AUG2011,0,25.0,9.25,9.2,92,4WDC,,,,,
WDC,4,09AUG2011,1,25.1,9.26,9.1,90,4WDC,,,,,
WDC,4,09AUG2011,2,25.1,9.27,9.0,90,4WDC,,,,,
WDC,4,09AUG2011,3,25.1,9.26,8.9,90,4WDC,,,,,
WDC,4,09AUG2011,4,25.1,9.21,8.8,89,4WDC,,,,,
WDC,4,09AUG2011,5,25.0,9.17,8.6,90,4WDC,,,,,
WDC,4,09AUG2011,6,24.9,8.68,8.0,88,4WDC,,,,,
WDC,4,09AUG2011,7,23.6,6.98,6.5,97,4WDC,,,,,
WDC,4,09AUG2011,8,22.2,6.73,3.4,101,4WDC,,,,,
WDC,4,09AUG2011,9,20.7,6.63,2.7,94,4WDC,,,,,
WDC,4,09AUG2011,10,18.9,6.54,2.1,88,4WDC,,,,,
WDC,4,09AUG2011,11,18.1,6.52,2.1,86,4WDC,,,,,
WDC,4,09AUG2011,12,17.1,6.47,2.5,84,4WDC,,,,,
WDC,4,09AUG2011,13,15.8,6.45,2.8,80,4WDC,,,,,
WDC,4,09AUG2011,14,14.6,6.45,4.2,78,4WDC,,,,,
WDC,4,09AUG2011,15,13.1,6.45,4.9,76,4WDC,,,,,
WDC,4,09AUG2011,16,12.3,6.48,5.6,75,4WDC,,,,,
WDC,4,09AUG2011,17,11.6,6.52,5.9,74,4WDC,,,,,
WDC,4,09AUG2011,18,10.8,6.49,6.3,75,4WDC,,,,,
WDC,4,09AUG2011,19,10.1,6.5,6.5,75,4WDC,,,,,
WDC,4,09AUG2011,20,9.4,6.45,5.4,77,4WDC,,,,,
WDC,4,09AUG2011,21,8.9,6.43,5.4,78,4WDC,,,,,
WDC,4,09AUG2011,22,8.3,6.38,4.2,80,4WDC,,,,,
WDC,4,09AUG2011,23,7.9,6.38,4.4,81,4WDC,,,,,
WDC,4,09AUG2011,24,7.6,6.4,3.6,81,4WDC,,,,,
WDC,4,09AUG2011,25,7.5,6.39,3.3,82,4WDC,,,,,
WDC,4,09AUG2011,26,7.4,6.39,3.2,82,4WDC,,,,,
NN,1,16AUG2011,0,22.4,6.75,8.1,28,1NN,,,,,
NN,1,16AUG2011,1,22.4,6.73,8.1,28,1NN,,,,,
NN,1,16AUG2011,2,22.4,6.72,8.0,28,1NN,,,,,
NN,1,16AUG2011,3,22.3,6.71,8.0,30,1NN,,,,,
NN,1,16AUG2011,4,22.4,6.64,7.8,28,1NN,,,,,
NN,1,16AUG2011,5,22.1,6.49,7.1,28,1NN,,,,,
NN,1,16AUG2011,6,21.1,6.06,5.6,28,1NN,,,,,
NN,1,16AUG2011,7,20.1,5.94,5.8,28,1NN,,,,,
NN,1,16AUG2011,8,19.3,5.85,5.5,27,1NN,,,,,
NN,1,16AUG2011,9,17.4,5.79,5.6,26,1NN,,,,,
NN,1,16AUG2011,10,16.3,5.76,5.8,26,1NN,,,,,
NN,1,16AUG2011,11,15.4,5.74,6.0,25,1NN,,,,,
NN,1,16AUG2011,12,15.1,5.72,6.1,25,1NN,,,,,
NN,1,16AUG2011,13,14.5,5.71,6.2,25,1NN,,,,,
NN,1,16AUG2011,14,13.4,5.69,6.5,26,1NN,,,,,
NN,1,16AUG2011,15,12.1,5.65,7.1,26,1NN,,,,,
NN,1,16AUG2011,16,10.6,5.62,7.6,27,1NN,,,,,
NN,1,16AUG2011,17,9.8,5.61,7.9,27,1NN,,,,,
NN,1,16AUG2011,18,9.3,5.6,8.0,27,1NN,,,,,
NN,1,16AUG2011,19,8.4,5.61,8.4,27,1NN,,,,,
NN,1,16AUG2011,20,7.9,5.63,8.7,27,1NN,,,,,
NN,1,16AUG2011,21,7.2,5.63,8.9,27,1NN,,,,,
NN,1,16AUG2011,22,7.0,5.66,8.9,27,1NN,,,,,
NN,1,16AUG2011,23,6.6,5.62,9.0,27,1NN,,,,,
NN,1,16AUG2011,24,6.3,5.62,9.0,28,1NN,,,,,
NN,1,16AUG2011,25,6.2,5.62,8.9,27,1NN,,,,,
NN,1,16AUG2011,26,5.8,5.62,8.9,28,1NN,,,,,
NN,1,16AUG2011,27,5.8,5.65,8.5,27,1NN,,,,,
NN,1,16AUG2011,28,5.9,5.99,8.3,28,1NN,,,,,
NN,2,16AUG2011,0,22.4,6.93,8.2,29,2NN,,,,,
NN,2,16AUG2011,1,22.5,6.89,8.2,27,2NN,,,,,
NN,2,16AUG2011,2,22.4,6.82,8.1,28,2NN,,,,,
NN,2,16AUG2011,3,22.4,6.73,7.8,28,2NN,,,,,
NN,2,16AUG2011,4,22.2,6.43,7.2,27,2NN,,,,,
NN,2,16AUG2011,5,21.5,6.31,6.9,28,2NN,,,,,
NN,2,16AUG2011,6,21.3,6.26,6.2,28,2NN,,,,,
NN,2,16AUG2011,7,20.0,6.01,5.1,28,2NN,,,,,
NN,2,16AUG2011,8,19.1,5.95,5.1,27,2NN,,,,,
NN,2,16AUG2011,9,18.1,5.9,5.3,26,2NN,,,,,
NN,2,16AUG2011,10,17.1,5.87,5.6,26,2NN,,,,,
NN,2,16AUG2011,11,15.8,5.85,5.9,25,2NN,,,,,
NN,2,16AUG2011,12,14.8,5.84,6.1,25,2NN,,,,,
NN,2,16AUG2011,13,14.3,5.83,6.2,25,2NN,,,,,
NN,2,16AUG2011,14,13.2,5.78,6.4,26,2NN,,,,,
NN,2,16AUG2011,15,12.1,5.76,6.6,26,2NN,,,,,
NN,2,16AUG2011,16,10.7,5.71,7.2,27,2NN,,,,,
NN,2,16AUG2011,17,9.6,5.72,7.8,27,2NN,,,,,
NN,2,16AUG2011,18,8.5,5.73,8.5,27,2NN,,,,,
NN,2,16AUG2011,19,7.5,5.76,8.9,27,2NN,,,,,
NN,2,16AUG2011,20,7.0,5.76,9.0,27,2NN,,,,,
NN,2,16AUG2011,21,6.5,5.75,9.0,27,2NN,,,,,
NN,2,16AUG2011,22,6.4,5.73,9.0,27,2NN,,,,,
NN,2,16AUG2011,23,6.1,5.55,9.0,27,2NN,,,,,
NN,2,16AUG2011,24,5.9,5.72,9.0,27,2NN,,,,,
NN,2,16AUG2011,25,5.8,5.7,8.9,28,2NN,,,,,
NN,2,16AUG2011,26,5.6,5.7,8.8,28,2NN,,,,,
NN,2,16AUG2011,27,5.5,5.71,8.7,28,2NN,,,,,
NN,2,16AUG2011,28,5.4,5.7,8.6,28,2NN,,,,,
NN,2,16AUG2011,29,5.3,5.68,8.6,28,2NN,,,,,
NN,2,16AUG2011,30,5.3,5.69,8.4,28,2NN,,,,,
NN,2,16AUG2011,31,5.2,5.67,8.3,28,2NN,,,,,
NN,2,16AUG2011,32,5.2,5.67,8.4,28,2NN,,,,,
NN,2,16AUG2011,33,5.1,5.66,8.4,28,2NN,,,,,
NN,2,16AUG2011,34,5.1,5.68,8.4,28,2NN,,,,,
NN,2,16AUG2011,35,5.1,5.66,8.2,28,2NN,,,,,
NN,2,16AUG2011,36,5.1,5.65,8.1,28,2NN,,,,,
NN,2,16AUG2011,37,5.1,5.62,8.1,28,2NN,,,,,
NN,2,16AUG2011,38,5.1,5.64,8.2,28,2NN,,,,,
NN,2,16AUG2011,39,5.1,5.63,8.2,28,2NN,,,,,
NN,2,16AUG2011,40,5.0,5.62,7.8,28,2NN,,,,,
NN,2,16AUG2011,41,5.0,5.61,7.3,28,2NN,,,,,
NN,2,16AUG2011,42,5.4,5.66,5.4,28,2NN,,,,,
WDC,4,06SEP2011,0,22.3,8.27,8.7,89,4WDC,,,,,
WDC,4,06SEP2011,1,22.3,8.25,8.6,89,4WDC,,,,,
WDC,4,06SEP2011,2,22.3,8.23,8.5,89,4WDC,,,,,
WDC,4,06SEP2011,3,22.3,8.19,8.5,89,4WDC,,,,,
WDC,4,06SEP2011,4,22.2,8.16,8.1,90,4WDC,,,,,
WDC,4,06SEP2011,5,22.2,7.93,7.2,89,4WDC,,,,,
WDC,4,06SEP2011,6,21.5,7,4.8,93,4WDC,,,,,
WDC,4,06SEP2011,7,21.1,6.84,4.7,89,4WDC,,,,,
WDC,4,06SEP2011,8,20.7,6.85,5.0,88,4WDC,,,,,
WDC,4,06SEP2011,9,20.5,6.89,5.3,87,4WDC,,,,,
WDC,4,06SEP2011,10,20.0,6.89,5.9,82,4WDC,,,,,
WDC,4,06SEP2011,11,19.7,6.84,5.9,80,4WDC,,,,,
WDC,4,06SEP2011,12,19.1,6.85,5.8,77,4WDC,,,,,
WDC,4,06SEP2011,13,18.6,6.78,6.1,72,4WDC,,,,,
WDC,4,06SEP2011,14,18.1,6.85,6.8,74,4WDC,,,,,
WDC,4,06SEP2011,15,17.8,6.77,6.9,74,4WDC,,,,,
WDC,4,06SEP2011,16,17.7,6.81,6.9,72,4WDC,,,,,
WDC,4,06SEP2011,17,17.4,6.81,7.0,72,4WDC,,,,,
WDC,4,06SEP2011,18,17.1,6.75,6.2,67,4WDC,,,,,
WDC,4,06SEP2011,19,16.9,6.67,5.0,64,4WDC,,,,,
WDC,4,06SEP2011,20,16.6,6.55,3.6,67,4WDC,,,,,
WDC,4,06SEP2011,21,16.1,6.5,2.8,71,4WDC,,,,,
WDC,4,06SEP2011,22,15.8,6.46,2.4,74,4WDC,,,,,
WDC,4,06SEP2011,23,15.0,6.43,2.3,76,4WDC,,,,,
WDC,4,06SEP2011,24,14.0,6.41,2.3,78,4WDC,,,,,
WDC,4,06SEP2011,25,13.0,6.41,1.8,79,4WDC,,,,,
WDC,4,06SEP2011,26,12.7,6.4,1.4,80,4WDC,,,,,
WDC,4,06SEP2011,27,12.0,6.38,1.1,82,4WDC,,,,,
WDC,4,06SEP2011,28,11.6,6.4,1.2,82,4WDC,,,,,
WDC,4,06SEP2011,29,11.0,6.46,0.7,83,4WDC,,,,,
NN,1,20SEP2011,0,16.2,-110,8.1,21,1NN,,,,,
NN,1,20SEP2011,1,16.2,-110,8.1,22,1NN,,,,,
NN,1,20SEP2011,2,16.2,-110,8.0,21,1NN,,,,,
NN,1,20SEP2011,3,16.2,-110,8.1,21,1NN,,,,,
NN,1,20SEP2011,4,16.2,-110,8.0,20,1NN,,,,,
NN,1,20SEP2011,5,16.2,-110,8.0,20,1NN,,,,,
NN,1,20SEP2011,6,16.2,-110,8.0,20,1NN,,,,,
NN,1,20SEP2011,7,16.1,-110,7.8,20,1NN,,,,,
NN,1,20SEP2011,8,16.1,-110,7.5,20,1NN,,,,,
NN,1,20SEP2011,9,16.0,-110,7.1,20,1NN,,,,,
NN,1,20SEP2011,10,15.8,-110,6.3,19,1NN,,,,,
NN,1,20SEP2011,11,15.5,-110,6.0,19,1NN,,,,,
NN,1,20SEP2011,12,15.2,-110,6.0,19,1NN,,,,,
NN,1,20SEP2011,13,14.9,-110,5.8,19,1NN,,,,,
NN,1,20SEP2011,14,14.6,-110,5.9,20,1NN,,,,,
NN,1,20SEP2011,15,14.3,-110,6.0,20,1NN,,,,,
NN,1,20SEP2011,16,14.3,-110,5.9,20,1NN,,,,,
NN,1,20SEP2011,17,14.2,-110,5.8,20,1NN,,,,,
NN,1,20SEP2011,18,14.0,-110,5.7,20,1NN,,,,,
NN,1,20SEP2011,19,13.7,-110,5.6,20,1NN,,,,,
NN,1,20SEP2011,20,12.4,-110,6.1,22,1NN,,,,,
NN,1,20SEP2011,21,10.7,-110,6.7,24,1NN,,,,,
NN,1,20SEP2011,22,9.2,-110,7.2,25,1NN,,,,,
NN,1,20SEP2011,23,8.6,-110,7.4,26,1NN,,,,,
NN,1,20SEP2011,24,8.4,-110,7.5,26,1NN,,,,,
NN,1,20SEP2011,25,7.8,-110,7.6,26,1NN,,,,,
NN,1,20SEP2011,26,7.3,-110,7.6,26,1NN,,,,,
NN,1,20SEP2011,27,6.8,-110,7.8,26,1NN,,,,,
NN,1,20SEP2011,28,6.4,-110,8.0,27,1NN,,,,,
NN,1,20SEP2011,29,6.2,-110,8.0,27,1NN,,,,,
NN,1,20SEP2011,30,6.1,-110,8.0,27,1NN,,,,,
NN,2,20SEP2011,0,16.5,-110,8.3,22,2NN,,,,,
NN,2,20SEP2011,1,16.5,-110,8.2,21,2NN,,,,,
NN,2,20SEP2011,2,16.4,-110,7.8,21,2NN,,,,,
NN,2,20SEP2011,3,16.3,-110,7.8,21,2NN,,,,,
NN,2,20SEP2011,4,16.3,-110,8.0,20,2NN,,,,,
NN,2,20SEP2011,5,16.2,-110,8.0,21,2NN,,,,,
NN,2,20SEP2011,6,16.2,-110,7.8,20,2NN,,,,,
NN,2,20SEP2011,7,16.1,-110,7.2,20,2NN,,,,,
NN,2,20SEP2011,8,15.8,-110,6.9,19,2NN,,,,,
NN,2,20SEP2011,9,15.7,-110,6.7,19,2NN,,,,,
NN,2,20SEP2011,10,15.6,-110,6.7,19,2NN,,,,,
NN,2,20SEP2011,11,15.5,-110,6.6,19,2NN,,,,,
NN,2,20SEP2011,12,15.3,-110,6.4,19,2NN,,,,,
NN,2,20SEP2011,13,15.0,-110,6.4,19,2NN,,,,,
NN,2,20SEP2011,14,14.8,-110,6.6,19,2NN,,,,,
NN,2,20SEP2011,15,14.6,-110,7.0,20,2NN,,,,,
NN,2,20SEP2011,16,14.5,-110,6.8,20,2NN,,,,,
NN,2,20SEP2011,17,14.2,-110,5.9,20,2NN,,,,,
NN,2,20SEP2011,18,14.1,-110,5.7,20,2NN,,,,,
NN,2,20SEP2011,19,13.6,-110,5.7,21,2NN,,,,,
NN,2,20SEP2011,20,12.0,-110,6.1,23,2NN,,,,,
NN,2,20SEP2011,21,10.7,-110,6.6,24,2NN,,,,,
NN,2,20SEP2011,22,9.4,-110,6.9,25,2NN,,,,,
NN,2,20SEP2011,23,8.6,-110,7.2,26,2NN,,,,,
NN,2,20SEP2011,24,7.6,-110,7.4,26,2NN,,,,,
NN,2,20SEP2011,25,7.2,-110,7.3,26,2NN,,,,,
NN,2,20SEP2011,26,7.0,-110,7.4,26,2NN,,,,,
NN,2,20SEP2011,27,6.7,-110,7.5,26,2NN,,,,,
NN,2,20SEP2011,28,6.4,-110,7.6,27,2NN,,,,,
NN,2,20SEP2011,29,6.2,-110,7.9,27,2NN,,,,,
NN,2,20SEP2011,30,6.1,-110,8.0,27,2NN,,,,,
NN,2,20SEP2011,31,6.0,-110,8.0,27,2NN,,,,,
NN,2,20SEP2011,32,6.0,-110,8.0,27,2NN,,,,,
NN,2,20SEP2011,33,5.9,-110,8.0,27,2NN,,,,,
NN,2,20SEP2011,34,5.9,-110,8.1,27,2NN,,,,,
NN,2,20SEP2011,35,5.8,-110,8.0,27,2NN,,,,,
NN,2,20SEP2011,36,5.8,-110,8.0,27,2NN,,,,,
NN,2,20SEP2011,37,5.8,-110,7.9,27,2NN,,,,,
NN,2,20SEP2011,38,5.7,-110,7.9,27,2NN,,,,,
NN,2,20SEP2011,39,5.7,-110,7.8,27,2NN,,,,,
NN,2,20SEP2011,40,5.6,-110,7.7,28,2NN,,,,,
NN,2,20SEP2011,41,5.6,-110,7.6,28,2NN,,,,,
NN,2,20SEP2011,42,5.6,-110,7.5,28,2NN,,,,,
NN,2,20SEP2011,43,5.5,-110,7.4,28,2NN,,,,,
NN,2,20SEP2011,44,5.5,-110,7.4,28,2NN,,,,,
WDC,4,23SEP2011,0,19.9,,,,4WDC,,,,,
WDC,4,23SEP2011,1,19.7,,,,4WDC,,,,,
WDC,4,23SEP2011,2,19.6,,,,4WDC,,,,,
WDC,4,23SEP2011,3,19.1,,,,4WDC,,,,,
WDC,4,23SEP2011,4,18.8,,,,4WDC,,,,,
WDC,4,23SEP2011,5,18.7,,,,4WDC,,,,,
WDC,4,23SEP2011,6,18.6,,,,4WDC,,,,,
WDC,4,23SEP2011,7,18.5,,,,4WDC,,,,,
WDC,4,23SEP2011,8,18.1,,,,4WDC,,,,,
WDC,4,23SEP2011,9,17.7,,,,4WDC,,,,,
WDC,4,23SEP2011,10,17.5,,,,4WDC,,,,,
WDC,4,23SEP2011,11,17.2,,,,4WDC,,,,,
WDC,4,23SEP2011,12,17.0,,,,4WDC,,,,,
WDC,4,23SEP2011,13,16.9,,,,4WDC,,,,,
WDC,4,23SEP2011,14,16.8,,,,4WDC,,,,,
WDC,4,23SEP2011,15,16.7,,,,4WDC,,,,,
WDC,4,23SEP2011,16,16.6,,,,4WDC,,,,,
WDC,4,23SEP2011,17,16.4,,,,4WDC,,,,,
WDC,4,23SEP2011,18,16.4,,,,4WDC,,,,,
WDC,4,23SEP2011,19,16.3,,,,4WDC,,,,,
WDC,4,23SEP2011,20,16.2,,,,4WDC,,,,,
WDC,4,23SEP2011,21,16.1,,,,4WDC,,,,,
WDC,4,23SEP2011,22,16.1,,,,4WDC,,,,,
WDC,4,23SEP2011,23,15.9,,,,4WDC,,,,,
WDC,4,23SEP2011,24,15.8,,,,4WDC,,,,,
WDC,4,23SEP2011,25,15.7,,,,4WDC,,,,,
WDC,4,23SEP2011,26,15.7,,,,4WDC,,,,,
WDC,4,23SEP2011,27,15.4,,,,4WDC,,,,,
WDC,4,23SEP2011,28,15.2,,,,4WDC,,,,,
WDC,4,23SEP2011,29,14.9,,,,4WDC,,,,,
WDC,4,12OCT2011,0,17.5,8.53,10.2,73,4WDC,,,,,
WDC,4,12OCT2011,1,17.5,8.49,10.1,73,4WDC,,,,,
WDC,4,12OCT2011,2,17.5,8.27,9.7,73,4WDC,,,,,
WDC,4,12OCT2011,3,17.3,7.32,8.2,73,4WDC,,,,,
WDC,4,12OCT2011,4,17.1,7,7.4,72,4WDC,,,,,
WDC,4,12OCT2011,5,17.0,6.95,7.4,72,4WDC,,,,,
WDC,4,12OCT2011,6,17.0,6.97,7.4,74,4WDC,,,,,
WDC,4,12OCT2011,7,17.0,6.99,7.4,74,4WDC,,,,,
WDC,4,12OCT2011,8,17.0,6.99,7.5,75,4WDC,,,,,
WDC,4,12OCT2011,9,16.9,6.99,7.5,76,4WDC,,,,,
WDC,4,12OCT2011,10,16.9,6.98,7.3,76,4WDC,,,,,
WDC,4,12OCT2011,11,16.9,6.95,7.0,76,4WDC,,,,,
WDC,4,12OCT2011,12,16.8,6.83,6.8,73,4WDC,,,,,
WDC,4,12OCT2011,13,16.7,6.81,6.5,74,4WDC,,,,,
WDC,4,12OCT2011,14,16.6,6.6,5.3,70,4WDC,,,,,
WDC,4,12OCT2011,15,16.5,6.55,5.3,67,4WDC,,,,,
WDC,4,12OCT2011,16,16.4,6.55,5.5,65,4WDC,,,,,
WDC,4,12OCT2011,17,16.3,6.54,5.3,66,4WDC,,,,,
WDC,4,12OCT2011,18,16.2,6.58,5.8,66,4WDC,,,,,
WDC,4,12OCT2011,19,16.2,6.67,6.2,71,4WDC,,,,,
WDC,4,12OCT2011,20,16.0,6.75,6.6,73,4WDC,,,,,
WDC,4,12OCT2011,21,16.0,6.79,7.0,75,4WDC,,,,,
WDC,4,12OCT2011,22,16.0,6.81,7.1,75,4WDC,,,,,
WDC,4,12OCT2011,23,15.9,6.86,7.4,76,4WDC,,,,,
WDC,4,12OCT2011,24,15.7,6.86,7.3,77,4WDC,,,,,
WDC,4,12OCT2011,25,15.5,6.85,7.4,78,4WDC,,,,,
WDC,4,12OCT2011,26,14.8,6.82,7.3,83,4WDC,,,,,
WDC,4,12OCT2011,27,14.2,6.8,7.2,87,4WDC,,,,,
WDC,4,12OCT2011,28,14.1,6.78,7.1,87,4WDC,,,,,
NN,1,18OCT2011,0,14.5,6.23,8.4,21,1NN,,,,,
NN,1,18OCT2011,1,14.5,6.17,8.3,21,1NN,,,,,
NN,1,18OCT2011,2,14.5,6.19,8.3,22,1NN,,,,,
NN,1,18OCT2011,3,14.5,6.19,8.3,21,1NN,,,,,
NN,1,18OCT2011,4,14.5,6.18,8.3,21,1NN,,,,,
NN,1,18OCT2011,5,14.5,6.17,8.3,21,1NN,,,,,
NN,1,18OCT2011,6,14.5,6.16,8.2,21,1NN,,,,,
NN,1,18OCT2011,7,14.4,6.18,8.2,20,1NN,,,,,
NN,1,18OCT2011,8,14.5,6.14,8.2,21,1NN,,,,,
NN,1,18OCT2011,9,14.5,6.13,8.2,21,1NN,,,,,
NN,1,18OCT2011,10,14.5,6.1,8.2,20,1NN,,,,,
NN,1,18OCT2011,11,14.5,6.11,8.1,21,1NN,,,,,
NN,1,18OCT2011,12,14.5,6.09,7.8,21,1NN,,,,,
NN,1,18OCT2011,13,14.4,6.09,7.2,21,1NN,,,,,
NN,1,18OCT2011,14,14.2,5.99,6.7,21,1NN,,,,,
NN,1,18OCT2011,15,14.0,5.84,6.5,21,1NN,,,,,
NN,1,18OCT2011,16,13.7,5.85,6.5,21,1NN,,,,,
NN,1,18OCT2011,17,13.6,5.8,6.3,21,1NN,,,,,
NN,1,18OCT2011,18,13.3,5.77,6.0,21,1NN,,,,,
NN,1,18OCT2011,19,13.1,5.69,5.6,22,1NN,,,,,
NN,1,18OCT2011,20,12.8,5.65,5.3,22,1NN,,,,,
NN,1,18OCT2011,21,11.5,5.58,5.5,24,1NN,,,,,
NN,1,18OCT2011,22,10.7,5.56,5.6,24,1NN,,,,,
NN,1,18OCT2011,23,10.2,5.57,5.8,25,1NN,,,,,
NN,1,18OCT2011,24,9.3,5.57,6.0,26,1NN,,,,,
NN,1,18OCT2011,25,8.5,5.55,6.2,26,1NN,,,,,
NN,1,18OCT2011,26,7.7,5.57,6.4,27,1NN,,,,,
NN,1,18OCT2011,27,7.1,5.57,6.4,27,1NN,,,,,
NN,1,18OCT2011,28,6.9,5.58,6.5,27,1NN,,,,,
NN,1,18OCT2011,29,6.9,5.6,6.6,28,1NN,,,,,
NN,1,18OCT2011,30,6.7,5.6,6.6,27,1NN,,,,,
NN,2,18OCT2011,0,14.5,6.13,8.3,21,2NN,,,,,
NN,2,18OCT2011,1,14.5,6.2,8.2,22,2NN,,,,,
NN,2,18OCT2011,2,14.5,6.19,8.2,22,2NN,,,,,
NN,2,18OCT2011,3,14.5,6.19,8.2,21,2NN,,,,,
NN,2,18OCT2011,4,14.5,6.19,8.2,21,2NN,,,,,
NN,2,18OCT2011,5,14.5,6.2,8.2,21,2NN,,,,,
NN,2,18OCT2011,6,14.5,6.18,8.2,21,2NN,,,,,
NN,2,18OCT2011,7,14.5,6.23,8.2,21,2NN,,,,,
NN,2,18OCT2011,8,14.4,6.19,8.2,21,2NN,,,,,
NN,2,18OCT2011,9,14.4,6.18,8.1,21,2NN,,,,,
NN,2,18OCT2011,10,14.5,6.19,8.1,21,2NN,,,,,
NN,2,18OCT2011,11,14.5,6.16,8.1,21,2NN,,,,,
NN,2,18OCT2011,12,14.5,6.16,8.1,21,2NN,,,,,
NN,2,18OCT2011,13,14.4,6.18,8.0,21,2NN,,,,,
NN,2,18OCT2011,14,14.4,6.09,7.4,21,2NN,,,,,
NN,2,18OCT2011,15,14.2,6.05,7.2,22,2NN,,,,,
NN,2,18OCT2011,16,13.8,5.93,6.5,21,2NN,,,,,
NN,2,18OCT2011,17,13.7,5.9,6.3,21,2NN,,,,,
NN,2,18OCT2011,18,13.5,5.9,6.1,21,2NN,,,,,
NN,2,18OCT2011,19,13.2,5.87,5.8,22,2NN,,,,,
NN,2,18OCT2011,20,12.9,5.81,5.5,22,2NN,,,,,
NN,2,18OCT2011,21,12.0,5.74,5.6,23,2NN,,,,,
NN,2,18OCT2011,22,10.6,5.65,5.6,25,2NN,,,,,
NN,2,18OCT2011,23,9.6,5.65,5.7,26,2NN,,,,,
NN,2,18OCT2011,24,8.8,5.66,6.1,26,2NN,,,,,
NN,2,18OCT2011,25,8.3,5.66,6.2,26,2NN,,,,,
NN,2,18OCT2011,26,7.4,5.67,6.4,27,2NN,,,,,
NN,2,18OCT2011,27,7.0,5.68,6.5,28,2NN,,,,,
NN,2,18OCT2011,28,6.4,5.69,6.6,28,2NN,,,,,
NN,2,18OCT2011,29,6.1,5.7,6.6,28,2NN,,,,,
NN,2,18OCT2011,30,6.1,5.71,6.6,28,2NN,,,,,
NN,2,18OCT2011,31,6.0,5.71,6.4,28,2NN,,,,,
NN,2,18OCT2011,32,5.9,5.72,6.4,28,2NN,,,,,
NN,2,18OCT2011,33,5.9,5.72,6.4,28,2NN,,,,,
NN,2,18OCT2011,34,5.8,5.74,6.4,28,2NN,,,,,
NN,2,18OCT2011,35,5.8,5.73,6.4,28,2NN,,,,,
NN,2,18OCT2011,36,5.8,5.75,6.3,28,2NN,,,,,
NN,2,18OCT2011,37,5.7,5.75,6.2,29,2NN,,,,,
NN,2,18OCT2011,38,5.7,5.74,6.1,29,2NN,,,,,
NN,2,18OCT2011,39,5.6,5.75,6.0,29,2NN,,,,,
NN,2,18OCT2011,40,5.6,5.75,6.0,29,2NN,,,,,
NN,2,18OCT2011,41,5.6,5.75,5.9,29,2NN,,,,,
NN,2,18OCT2011,42,5.6,5.78,5.7,29,2NN,,,,,
NN,2,18OCT2011,43,5.6,5.79,5.5,30,2NN,,,,,
WDC,4,15NOV2011,0,11.7,7.25,9.5,72,4WDC,,,,,
WDC,4,15NOV2011,1,11.6,7.16,8.6,72,4WDC,,,,,
WDC,4,15NOV2011,2,11.6,7.16,8.6,72,4WDC,,,,,
WDC,4,15NOV2011,3,11.6,7.16,8.5,72,4WDC,,,,,
WDC,4,15NOV2011,4,11.6,7.15,8.5,72,4WDC,,,,,
WDC,4,15NOV2011,5,11.6,7.15,8.5,72,4WDC,,,,,
WDC,4,15NOV2011,6,11.6,7.15,8.5,72,4WDC,,,,,
WDC,4,15NOV2011,7,11.6,7.14,8.5,72,4WDC,,,,,
WDC,4,15NOV2011,8,11.6,7.13,8.4,72,4WDC,,,,,
WDC,4,15NOV2011,9,11.6,7.15,8.4,72,4WDC,,,,,
WDC,4,15NOV2011,10,11.6,7.12,8.4,72,4WDC,,,,,
WDC,4,15NOV2011,11,11.6,7.13,8.4,72,4WDC,,,,,
WDC,4,15NOV2011,12,11.6,7.13,8.4,72,4WDC,,,,,
WDC,4,15NOV2011,13,11.6,7.12,8.4,72,4WDC,,,,,
WDC,4,15NOV2011,14,11.6,7.13,8.4,72,4WDC,,,,,
WDC,4,15NOV2011,15,11.6,7.11,8.4,72,4WDC,,,,,
WDC,4,15NOV2011,16,11.6,7.1,8.3,72,4WDC,,,,,
WDC,4,15NOV2011,17,11.6,7.11,8.4,72,4WDC,,,,,
WDC,4,15NOV2011,18,11.6,7.1,8.3,72,4WDC,,,,,
WDC,4,15NOV2011,19,11.6,7.11,8.2,72,4WDC,,,,,
WDC,4,15NOV2011,20,11.6,7.09,8.3,72,4WDC,,,,,
WDC,4,15NOV2011,21,11.6,7.06,8.1,72,4WDC,,,,,
WDC,4,15NOV2011,22,11.5,7.03,8.0,72,4WDC,,,,,
WDC,4,15NOV2011,23,10.8,7.02,8.2,76,4WDC,,,,,
WDC,4,15NOV2011,24,10.1,7.02,8.4,79,4WDC,,,,,
WDC,4,15NOV2011,25,9.9,7.04,8.5,80,4WDC,,,,,
WDC,4,15NOV2011,26,9.6,7.07,8.6,81,4WDC,,,,,
WDC,4,15NOV2011,27,9.5,7.06,8.5,81,4WDC,,,,,
NN,1,22NOV2011,0,9.4,6.2,9.5,38,1NN,,,,,
NN,1,22NOV2011,1,9.4,6.22,9.5,33,1NN,,,,,
NN,1,22NOV2011,2,9.4,6.21,9.5,31,1NN,,,,,
NN,1,22NOV2011,3,9.4,6.15,9.5,22,1NN,,,,,
NN,1,22NOV2011,4,9.4,6.18,9.5,23,1NN,,,,,
NN,1,22NOV2011,5,9.4,6.14,9.4,25,1NN,,,,,
NN,1,22NOV2011,6,9.4,6.11,9.4,23,1NN,,,,,
NN,1,22NOV2011,7,9.4,6.07,9.4,22,1NN,,,,,
NN,1,22NOV2011,8,9.4,6.06,9.4,22,1NN,,,,,
