lakeid,sampledate,depth,rep,sta,event,wtemp,o2
"ME",2004-02-03,23.10,1,1,,2.10,9.9
"ME",2004-02-03,20.00,2,1,,1.80,12.7
"ME",2004-03-29,0.00,1,1,,3.50,14.0
"ME",2004-03-29,1.00,1,1,,3.50,14.0
"ME",2004-03-29,2.00,1,1,,3.50,14.0
"ME",2004-03-29,3.00,1,1,,3.50,14.0
"ME",2004-03-29,4.00,1,1,,3.50,14.1
"ME",2004-03-29,5.00,1,1,,3.50,14.1
"ME",2004-03-29,6.00,1,1,,3.50,14.1
"ME",2004-03-29,7.00,1,1,,3.50,14.1
"ME",2004-03-29,8.00,1,1,,3.50,14.1
"ME",2004-03-29,9.00,1,1,,3.50,14.1
"ME",2004-03-29,10.00,1,1,,3.50,14.1
"ME",2004-03-29,11.00,1,1,,3.50,14.1
"ME",2004-03-29,12.00,1,1,,3.50,14.0
"ME",2004-03-29,13.00,1,1,,3.50,14.0
"ME",2004-03-29,14.00,1,1,,3.50,13.9
"ME",2004-03-29,15.00,1,1,,3.40,13.9
"ME",2004-03-29,16.00,1,1,,3.40,13.8
"ME",2004-03-29,17.00,1,1,,3.40,13.7
"ME",2004-03-29,18.00,1,1,,3.40,13.5
"ME",2004-03-29,19.00,1,1,,3.40,13.2
"ME",2004-03-29,20.00,1,1,,3.40,12.9
"ME",2004-03-29,21.00,1,1,,3.40,12.7
"ME",2004-03-29,22.00,1,1,,3.40,12.6
"ME",2004-03-29,23.00,1,1,,3.40,12.5
"ME",2004-03-29,24.00,1,1,,3.40,7.2
"ME",2004-03-29,24.30,1,1,,3.40,7.2
"ME",2004-04-12,0.00,1,1,,6.20,15.1
"ME",2004-04-12,1.00,1,1,,6.20,15.1
"ME",2004-04-12,2.00,1,1,,6.20,15.1
"ME",2004-04-12,3.00,1,1,,6.20,15.1
"ME",2004-04-12,4.00,1,1,,6.20,15.1
"ME",2004-04-12,5.00,1,1,,6.20,15.1
"ME",2004-04-12,6.00,1,1,,6.20,15.1
"ME",2004-04-12,7.00,1,1,,6.20,15.1
"ME",2004-04-12,8.00,1,1,,6.20,15.1
"ME",2004-04-12,9.00,1,1,,6.20,15.1
"ME",2004-04-12,10.00,1,1,,6.20,15.1
"ME",2004-04-12,11.00,1,1,,6.10,15.1
"ME",2004-04-12,12.00,1,1,,6.10,15.1
"ME",2004-04-12,13.00,1,1,,6.10,15.1
"ME",2004-04-12,14.00,1,1,,6.00,15.1
"ME",2004-04-12,15.00,1,1,,5.90,15.1
"ME",2004-04-12,16.00,1,1,,5.90,15.1
"ME",2004-04-12,17.00,1,1,,5.80,15.1
"ME",2004-04-12,18.00,1,1,,5.70,15.0
"ME",2004-04-12,19.00,1,1,,5.50,14.8
"ME",2004-04-12,20.00,1,1,,5.40,14.8
"ME",2004-04-12,21.00,1,1,,5.30,14.6
"ME",2004-04-12,22.00,1,1,,5.30,14.6
"ME",2004-04-12,23.00,1,1,,5.30,14.5
"ME",2004-04-12,24.00,1,1,,5.30,14.4
"ME",2004-04-12,24.90,1,1,,5.30,8.4
"ME",2004-04-12,20.00,2,1,,5.40,14.8
"ME",2004-04-28,0.00,1,1,,8.90,11.8
"ME",2004-04-28,1.00,1,1,,8.90,11.8
"ME",2004-04-28,2.00,1,1,,8.90,11.8
"ME",2004-04-28,3.00,1,1,,8.90,11.8
"ME",2004-04-28,4.00,1,1,,8.90,11.8
"ME",2004-04-28,5.00,1,1,,8.90,11.8
"ME",2004-04-28,6.00,1,1,,8.90,11.8
"ME",2004-04-28,7.00,1,1,,8.90,11.8
"ME",2004-04-28,8.00,1,1,,8.90,11.8
"ME",2004-04-28,9.00,1,1,,8.90,11.8
"ME",2004-04-28,10.00,1,1,,8.90,11.8
"ME",2004-04-28,11.00,1,1,,8.90,11.8
"ME",2004-04-28,12.00,1,1,,8.90,11.8
"ME",2004-04-28,13.00,1,1,,8.90,11.8
"ME",2004-04-28,14.00,1,1,,8.90,11.8
"ME",2004-04-28,15.00,1,1,,8.90,11.8
"ME",2004-04-28,16.00,1,1,,8.90,11.8
"ME",2004-04-28,17.00,1,1,,8.90,11.8
"ME",2004-04-28,18.00,1,1,,8.90,11.8
"ME",2004-04-28,19.00,1,1,,8.90,11.8
"ME",2004-04-28,20.00,1,1,,8.90,11.8
"ME",2004-04-28,21.00,1,1,,8.90,11.8
"ME",2004-04-28,22.00,1,1,,8.90,11.8
"ME",2004-04-28,23.00,1,1,,8.90,11.8
"ME",2004-04-28,24.00,1,1,,8.90,11.8
"ME",2004-04-28,24.30,1,1,,8.80,8.2
"ME",2004-05-10,0.00,1,1,,13.50,10.0
"ME",2004-05-10,1.00,1,1,,13.00,10.0
"ME",2004-05-10,2.00,1,1,,12.60,10.0
"ME",2004-05-10,3.00,1,1,,11.90,10.0
"ME",2004-05-10,4.00,1,1,,11.30,10.0
"ME",2004-05-10,5.00,1,1,,11.00,10.0
"ME",2004-05-10,6.00,1,1,,10.90,10.0
"ME",2004-05-10,7.00,1,1,,10.90,10.0
"ME",2004-05-10,8.00,1,1,,10.80,10.0
"ME",2004-05-10,9.00,1,1,,10.70,10.0
"ME",2004-05-10,10.00,1,1,,10.70,10.0
"ME",2004-05-10,11.00,1,1,,10.60,10.0
"ME",2004-05-10,12.00,1,1,,10.50,10.0
"ME",2004-05-10,13.00,1,1,,10.50,10.0
"ME",2004-05-10,14.00,1,1,,10.50,10.0
"ME",2004-05-10,15.00,1,1,,10.40,10.0
"ME",2004-05-10,16.00,1,1,,10.40,10.0
"ME",2004-05-10,17.00,1,1,,10.40,10.0
"ME",2004-05-10,18.00,1,1,,10.30,10.0
"ME",2004-05-10,19.00,1,1,,10.30,10.0
"ME",2004-05-10,20.00,1,1,,10.20,8.7
"ME",2004-05-10,21.00,1,1,,10.20,8.3
"ME",2004-05-10,22.00,1,1,,10.20,8.3
"ME",2004-05-10,23.00,1,1,,10.20,8.3
"ME",2004-05-10,24.00,1,1,,10.20,8.3
"ME",2004-05-10,24.50,1,1,,10.20,3.3
"ME",2004-05-10,12.00,2,1,,10.50,10.0
"ME",2004-05-24,0.00,1,1,,15.10,9.8
"ME",2004-05-24,1.00,1,1,,15.10,9.8
"ME",2004-05-24,2.00,1,1,,15.10,9.8
"ME",2004-05-24,3.00,1,1,,15.10,9.8
"ME",2004-05-24,4.00,1,1,,15.10,9.8
"ME",2004-05-24,5.00,1,1,,15.10,9.8
"ME",2004-05-24,6.00,1,1,,15.00,9.8
"ME",2004-05-24,7.00,1,1,,15.00,9.8
"ME",2004-05-24,8.00,1,1,,15.00,9.8
"ME",2004-05-24,9.00,1,1,,15.00,9.8
"ME",2004-05-24,10.00,1,1,,15.00,9.8
"ME",2004-05-24,11.00,1,1,,15.00,9.8
"ME",2004-05-24,12.00,1,1,,14.90,9.8
"ME",2004-05-24,13.00,1,1,,14.90,9.8
"ME",2004-05-24,14.00,1,1,,14.80,9.8
"ME",2004-05-24,15.00,1,1,,14.60,9.8
"ME",2004-05-24,16.00,1,1,,12.10,9.4
"ME",2004-05-24,17.00,1,1,,11.50,7.8
"ME",2004-05-24,18.00,1,1,,11.40,7.6
"ME",2004-05-24,19.00,1,1,,11.10,6.9
"ME",2004-05-24,20.00,1,1,,10.90,6.7
"ME",2004-05-24,21.00,1,1,,10.60,6.5
"ME",2004-05-24,22.00,1,1,,10.60,6.3
"ME",2004-05-24,23.00,1,1,,10.60,6.0
"ME",2004-05-24,24.00,1,1,,10.60,6.0
"ME",2004-05-24,24.50,1,1,,10.60,5.8
"ME",2004-06-07,0.00,1,1,,19.20,9.2
"ME",2004-06-07,1.00,1,1,,19.20,9.2
"ME",2004-06-07,2.00,1,1,,19.10,9.2
"ME",2004-06-07,3.00,1,1,,19.10,9.2
"ME",2004-06-07,4.00,1,1,,19.10,9.2
"ME",2004-06-07,5.00,1,1,,19.00,9.2
"ME",2004-06-07,6.00,1,1,,18.20,9.2
"ME",2004-06-07,7.00,1,1,,17.40,9.2
"ME",2004-06-07,8.00,1,1,,16.30,8.6
"ME",2004-06-07,9.00,1,1,,15.90,8.6
"ME",2004-06-07,10.00,1,1,,15.70,8.4
"ME",2004-06-07,11.00,1,1,,14.90,8.3
"ME",2004-06-07,12.00,1,1,,14.00,7.3
"ME",2004-06-07,13.00,1,1,,13.70,6.9
"ME",2004-06-07,14.00,1,1,,12.60,6.9
"ME",2004-06-07,15.00,1,1,,12.00,5.7
"ME",2004-06-07,16.00,1,1,,11.70,5.0
"ME",2004-06-07,17.00,1,1,,11.50,4.7
"ME",2004-06-07,18.00,1,1,,11.40,4.7
"ME",2004-06-07,19.00,1,1,,11.30,4.6
"ME",2004-06-07,20.00,1,1,,11.10,4.0
"ME",2004-06-07,21.00,1,1,,11.00,2.6
"ME",2004-06-07,22.00,1,1,,11.00,2.3
"ME",2004-06-07,23.00,1,1,,11.00,0.8
"ME",2004-06-07,24.00,1,1,,10.90,0.5
"ME",2004-06-07,24.30,1,1,,10.90,0.3
"ME",2004-06-07,8.00,2,1,,16.30,8.6
"ME",2004-06-21,0.00,1,1,,20.60,9.3
"ME",2004-06-21,1.00,1,1,,20.60,9.4
"ME",2004-06-21,2.00,1,1,,20.60,9.4
"ME",2004-06-21,3.00,1,1,,20.60,9.4
"ME",2004-06-21,4.00,1,1,,20.60,9.3
"ME",2004-06-21,5.00,1,1,,20.60,9.2
"ME",2004-06-21,6.00,1,1,,20.60,9.1
"ME",2004-06-21,7.00,1,1,,20.60,9.3
"ME",2004-06-21,8.00,1,1,,20.50,9.2
"ME",2004-06-21,8.50,1,1,,18.10,
"ME",2004-06-21,9.00,1,1,,17.30,7.3
"ME",2004-06-21,9.50,1,1,,16.60,6.8
"ME",2004-06-21,10.00,1,1,,16.00,6.6
"ME",2004-06-21,10.50,1,1,,15.70,6.5
"ME",2004-06-21,11.00,1,1,,15.50,6.5
"ME",2004-06-21,11.50,1,1,,15.10,6.2
"ME",2004-06-21,12.00,1,1,,14.70,5.9
"ME",2004-06-21,12.50,1,1,,14.20,5.1
"ME",2004-06-21,13.00,1,1,,13.90,3.8
"ME",2004-06-21,14.00,1,1,,13.40,3.6
"ME",2004-06-21,15.00,1,1,,12.70,3.0
"ME",2004-06-21,16.00,1,1,,12.60,3.0
"ME",2004-06-21,17.00,1,1,,12.40,2.8
"ME",2004-06-21,18.00,1,1,,12.20,1.8
"ME",2004-06-21,19.00,1,1,,11.90,1.7
"ME",2004-06-21,20.00,1,1,,11.80,0.9
"ME",2004-06-21,21.00,1,1,,11.60,0.5
"ME",2004-06-21,22.00,1,1,,11.50,0.5
"ME",2004-06-21,23.00,1,1,,11.50,0.4
"ME",2004-06-21,24.00,1,1,,11.50,0.4
"ME",2004-06-21,24.50,1,1,,11.40,0.3
"ME",2004-07-06,0.00,1,1,,21.90,
"ME",2004-07-06,1.00,1,1,,21.80,
"ME",2004-07-06,2.00,1,1,,21.70,
"ME",2004-07-06,3.00,1,1,,21.50,
"ME",2004-07-06,4.00,1,1,,21.40,
"ME",2004-07-06,5.00,1,1,,21.20,
"ME",2004-07-06,6.00,1,1,,21.00,
"ME",2004-07-06,7.00,1,1,,20.90,
"ME",2004-07-06,8.00,1,1,,20.90,
"ME",2004-07-06,9.00,1,1,,20.90,
"ME",2004-07-06,10.00,1,1,,20.90,
"ME",2004-07-06,11.00,1,1,,20.80,
"ME",2004-07-06,12.00,1,1,,19.00,
"ME",2004-07-06,13.00,1,1,,18.00,
"ME",2004-07-06,14.00,1,1,,17.30,
"ME",2004-07-06,15.00,1,1,,16.70,
"ME",2004-07-06,16.00,1,1,,16.00,
"ME",2004-07-06,17.00,1,1,,15.50,
"ME",2004-07-06,18.00,1,1,,15.00,
"ME",2004-07-06,19.00,1,1,,14.50,
"ME",2004-07-06,20.00,1,1,,14.10,
"ME",2004-07-06,21.00,1,1,,13.50,
"ME",2004-07-06,22.00,1,1,,13.30,
"ME",2004-07-06,23.00,1,1,,13.00,
"ME",2004-07-06,24.00,1,1,,12.80,
"ME",2004-07-06,24.50,1,1,,12.30,
"ME",2004-07-06,10.00,2,1,,20.90,
"ME",2004-07-19,0.00,1,1,,23.20,10.5
"ME",2004-07-19,1.00,1,1,,23.10,11.0
"ME",2004-07-19,2.00,1,1,,23.00,11.4
"ME",2004-07-19,3.00,1,1,,23.00,11.5
"ME",2004-07-19,4.00,1,1,,22.90,11.8
"ME",2004-07-19,5.00,1,1,,22.90,11.6
"ME",2004-07-19,6.00,1,1,,22.70,11.3
"ME",2004-07-19,7.00,1,1,,22.50,10.4
"ME",2004-07-19,7.50,1,1,,21.70,8.9
"ME",2004-07-19,8.00,1,1,,20.90,7.6
"ME",2004-07-19,8.50,1,1,,20.30,6.6
"ME",2004-07-19,9.00,1,1,,20.00,6.5
"ME",2004-07-19,9.50,1,1,,19.90,5.9
"ME",2004-07-19,10.00,1,1,,19.60,6.1
"ME",2004-07-19,10.50,1,1,,18.70,4.7
"ME",2004-07-19,11.00,1,1,,17.60,2.7
"ME",2004-07-19,11.50,1,1,,16.50,1.7
"ME",2004-07-19,12.00,1,1,,15.70,1.0
"ME",2004-07-19,12.50,1,1,,15.10,0.9
"ME",2004-07-19,13.00,1,1,,14.60,0.9
"ME",2004-07-19,14.00,1,1,,13.90,0.9
"ME",2004-07-19,15.00,1,1,,13.40,0.9
"ME",2004-07-19,16.00,1,1,,13.10,0.9
"ME",2004-07-19,17.00,1,1,,12.70,0.9
"ME",2004-07-19,18.00,1,1,,12.40,0.9
"ME",2004-07-19,19.00,1,1,,12.20,0.9
"ME",2004-07-19,20.00,1,1,,12.00,0.8
"ME",2004-07-19,21.00,1,1,,11.80,0.8
"ME",2004-07-19,22.00,1,1,,11.80,0.8
"ME",2004-08-03,0.00,1,1,,24.30,9.7
"ME",2004-08-03,1.00,1,1,,24.00,9.9
"ME",2004-08-03,2.00,1,1,,24.00,9.6
"ME",2004-08-03,3.00,1,1,,23.80,9.2
"ME",2004-08-03,4.00,1,1,,23.50,8.8
"ME",2004-08-03,5.00,1,1,,23.50,8.3
"ME",2004-08-03,6.00,1,1,,23.20,8.1
"ME",2004-08-03,7.00,1,1,,23.10,8.1
"ME",2004-08-03,8.00,1,1,,23.10,8.0
"ME",2004-08-03,8.50,1,1,,23.00,7.4
"ME",2004-08-03,9.00,1,1,,21.00,3.1
"ME",2004-08-03,10.00,1,1,,18.90,0.8
"ME",2004-08-03,11.00,1,1,,17.60,0.2
"ME",2004-08-03,12.00,1,1,,16.10,0.2
"ME",2004-08-03,13.00,1,1,,14.80,0.2
"ME",2004-08-03,14.00,1,1,,14.10,0.2
"ME",2004-08-03,15.00,1,1,,13.60,0.2
"ME",2004-08-03,16.00,1,1,,13.00,0.2
"ME",2004-08-03,17.00,1,1,,12.70,0.1
"ME",2004-08-03,18.00,1,1,,12.30,0.1
"ME",2004-08-03,19.00,1,1,,11.90,0.1
"ME",2004-08-03,20.00,1,1,,11.90,0.1
"ME",2004-08-03,21.00,1,1,,11.90,0.1
"ME",2004-08-03,22.00,1,1,,11.90,0.1
"ME",2004-08-03,23.00,1,1,,11.80,0.1
"ME",2004-08-03,24.00,1,1,,11.80,0.1
"ME",2004-08-03,24.80,1,1,,11.80,0.1
"ME",2004-08-03,12.00,2,1,,16.10,0.2
"ME",2004-08-16,0.00,1,1,,20.10,9.3
"ME",2004-08-16,1.00,1,1,,20.10,9.3
"ME",2004-08-16,2.00,1,1,,20.10,9.3
"ME",2004-08-16,3.00,1,1,,20.10,9.3
"ME",2004-08-16,4.00,1,1,,20.10,9.3
"ME",2004-08-16,5.00,1,1,,20.10,9.3
"ME",2004-08-16,6.00,1,1,,20.00,9.3
"ME",2004-08-16,7.00,1,1,,20.00,9.3
"ME",2004-08-16,8.00,1,1,,20.00,9.3
"ME",2004-08-16,9.00,1,1,,19.90,9.3
"ME",2004-08-16,10.00,1,1,,19.70,7.5
"ME",2004-08-16,10.50,1,1,,18.40,2.1
"ME",2004-08-16,11.00,1,1,,17.20,0.5
"ME",2004-08-16,12.00,1,1,,15.20,0.4
"ME",2004-08-16,13.00,1,1,,13.80,0.2
"ME",2004-08-16,14.00,1,1,,13.10,0.1
"ME",2004-08-16,15.00,1,1,,12.70,0.1
"ME",2004-08-16,16.00,1,1,,12.50,0.1
"ME",2004-08-16,17.00,1,1,,12.40,0.1
"ME",2004-08-16,18.00,1,1,,12.30,0.1
"ME",2004-08-16,19.00,1,1,,12.30,0.1
"ME",2004-08-16,20.00,1,1,,12.20,0.1
"ME",2004-08-16,21.00,1,1,,12.10,0.1
"ME",2004-08-16,22.00,1,1,,12.10,0.1
"ME",2004-08-16,23.00,1,1,,12.00,0.1
"ME",2004-08-16,24.00,1,1,,12.00,0.1
"ME",2004-08-16,24.50,1,1,,12.00,0.1
"ME",2004-09-07,0.00,1,1,,21.90,8.5
"ME",2004-09-07,1.00,1,1,,21.90,8.5
"ME",2004-09-07,2.00,1,1,,21.90,8.5
"ME",2004-09-07,3.00,1,1,,21.90,8.4
"ME",2004-09-07,4.00,1,1,,21.90,8.4
"ME",2004-09-07,5.00,1,1,,21.90,8.4
"ME",2004-09-07,6.00,1,1,,21.90,8.3
"ME",2004-09-07,7.00,1,1,,21.80,8.2
"ME",2004-09-07,8.00,1,1,,21.80,8.2
"ME",2004-09-07,9.00,1,1,,21.80,8.0
"ME",2004-09-07,10.00,1,1,,21.70,8.0
"ME",2004-09-07,10.50,1,1,,21.60,8.0
"ME",2004-09-07,11.00,1,1,,20.70,7.4
"ME",2004-09-07,11.50,1,1,,19.50,2.9
"ME",2004-09-07,12.00,1,1,,18.90,1.8
"ME",2004-09-07,12.50,1,1,,18.10,1.4
"ME",2004-09-07,13.00,1,1,,17.10,0.5
"ME",2004-09-07,14.00,1,1,,15.20,0.2
"ME",2004-09-07,15.00,1,1,,14.30,0.1
"ME",2004-09-07,16.00,1,1,,13.90,0.1
"ME",2004-09-07,17.00,1,1,,12.80,0.1
"ME",2004-09-07,18.00,1,1,,12.80,0.1
"ME",2004-09-07,19.00,1,1,,12.70,0.1
"ME",2004-09-07,20.00,1,1,,12.40,0.1
"ME",2004-09-07,21.00,1,1,,12.30,0.1
"ME",2004-09-07,22.00,1,1,,12.20,0.1
"ME",2004-09-07,23.00,1,1,,12.20,0.1
"ME",2004-09-07,24.00,1,1,,12.10,0.1
"ME",2004-09-07,24.50,1,1,,12.10,0.1
"ME",2004-09-07,4.00,2,1,,,
"ME",2004-10-05,0.00,1,1,,16.80,9.6
"ME",2004-10-05,1.00,1,1,,16.80,9.6
"ME",2004-10-05,2.00,1,1,,16.80,9.6
"ME",2004-10-05,3.00,1,1,,16.80,9.6
"ME",2004-10-05,4.00,1,1,,16.80,9.6
"ME",2004-10-05,5.00,1,1,,16.80,9.6
"ME",2004-10-05,6.00,1,1,,16.80,9.6
"ME",2004-10-05,7.00,1,1,,16.80,9.6
"ME",2004-10-05,8.00,1,1,,16.80,9.6
"ME",2004-10-05,9.00,1,1,,16.80,9.6
"ME",2004-10-05,10.00,1,1,,16.80,9.6
"ME",2004-10-05,11.00,1,1,,16.70,9.6
"ME",2004-10-05,12.00,1,1,,16.70,9.6
"ME",2004-10-05,13.00,1,1,,16.70,9.6
"ME",2004-10-05,14.00,1,1,,16.70,9.6
"ME",2004-10-05,15.00,1,1,,16.70,9.6
"ME",2004-10-05,16.00,1,1,,16.50,9.2
"ME",2004-10-05,16.50,1,1,,15.10,3.5
"ME",2004-10-05,17.00,1,1,,13.70,2.1
"ME",2004-10-05,17.50,1,1,,13.10,1.5
"ME",2004-10-05,18.00,1,1,,12.80,0.6
"ME",2004-10-05,19.00,1,1,,12.70,0.3
"ME",2004-10-05,20.00,1,1,,12.30,0.1
"ME",2004-10-05,21.00,1,1,,12.30,0.1
"ME",2004-10-05,22.00,1,1,,12.30,0.1
"ME",2004-10-05,23.00,1,1,,12.30,0.1
"ME",2004-10-05,24.00,1,1,,12.30,0.1
"ME",2004-10-05,24.60,1,1,,12.30,0.1
"ME",2004-10-05,0.00,2,1,,,
"ME",2004-11-03,0.00,1,1,,12.30,8.8
"ME",2004-11-03,1.00,1,1,,12.30,8.8
"ME",2004-11-03,2.00,1,1,,12.30,8.8
"ME",2004-11-03,3.00,1,1,,12.30,8.8
"ME",2004-11-03,4.00,1,1,,12.30,8.8
"ME",2004-11-03,5.00,1,1,,12.30,8.8
"ME",2004-11-03,6.00,1,1,,12.30,8.8
"ME",2004-11-03,7.00,1,1,,12.30,8.8
"ME",2004-11-03,8.00,1,1,,12.30,8.8
"ME",2004-11-03,9.00,1,1,,12.30,8.8
"ME",2004-11-03,10.00,1,1,,12.30,8.8
"ME",2004-11-03,11.00,1,1,,12.30,8.8
"ME",2004-11-03,12.00,1,1,,12.30,8.8
"ME",2004-11-03,13.00,1,1,,12.30,8.8
"ME",2004-11-03,14.00,1,1,,12.30,8.8
"ME",2004-11-03,15.00,1,1,,12.30,8.8
"ME",2004-11-03,16.00,1,1,,12.30,8.8
"ME",2004-11-03,17.00,1,1,,12.30,8.8
"ME",2004-11-03,18.00,1,1,,12.30,8.8
"ME",2004-11-03,19.00,1,1,,12.30,8.8
"ME",2004-11-03,20.00,1,1,,12.30,8.8
"ME",2004-11-03,21.00,1,1,,12.30,8.8
"ME",2004-11-03,22.00,1,1,,12.30,8.8
"ME",2004-11-03,23.00,1,1,,12.30,8.8
"ME",2004-11-03,24.00,1,1,,12.30,8.8
"ME",2004-11-03,24.50,1,1,,12.30,6.3
"ME",2004-11-03,20.00,2,1,,,
"ME",2005-01-31,0.00,1,1,,0.40,12.5
"ME",2005-01-31,1.00,1,1,,0.80,12.5
"ME",2005-01-31,2.00,1,1,,1.00,12.5
"ME",2005-01-31,3.00,1,1,,1.00,12.5
"ME",2005-01-31,4.00,1,1,,1.00,12.5
"ME",2005-01-31,5.00,1,1,,1.00,12.5
"ME",2005-01-31,6.00,1,1,,1.00,12.5
"ME",2005-01-31,7.00,1,1,,1.00,12.5
"ME",2005-01-31,8.00,1,1,,1.10,12.5
"ME",2005-01-31,9.00,1,1,,1.10,12.5
"ME",2005-01-31,10.00,1,1,,1.20,12.5
"ME",2005-01-31,11.00,1,1,,1.30,12.5
"ME",2005-01-31,12.00,1,1,,1.30,12.5
"ME",2005-01-31,13.00,1,1,,1.40,12.5
"ME",2005-01-31,14.00,1,1,,1.50,12.5
"ME",2005-01-31,15.00,1,1,,1.50,12.5
"ME",2005-01-31,16.00,1,1,,1.60,12.5
"ME",2005-01-31,17.00,1,1,,1.70,12.0
"ME",2005-01-31,18.00,1,1,,1.70,10.3
"ME",2005-01-31,19.00,1,1,,1.80,10.2
"ME",2005-01-31,20.00,1,1,,1.90,10.2
"ME",2005-01-31,21.00,1,1,,1.90,9.0
"ME",2005-01-31,22.00,1,1,,2.10,8.6
"ME",2005-01-31,23.00,1,1,,2.20,8.1
"ME",2005-01-31,23.90,1,1,,2.20,0.7
"ME",2005-01-31,20.00,2,1,,,
"ME",2005-04-15,0.00,1,1,,7.60,13.7
"ME",2005-04-15,1.00,1,1,,7.30,13.7
"ME",2005-04-15,2.00,1,1,,7.10,13.6
"ME",2005-04-15,3.00,1,1,,6.40,13.0
"ME",2005-04-15,4.00,1,1,,5.70,12.1
"ME",2005-04-15,5.00,1,1,,5.30,11.7
"ME",2005-04-15,6.00,1,1,,5.30,11.5
"ME",2005-04-15,7.00,1,1,,5.30,11.5
"ME",2005-04-15,8.00,1,1,,5.30,11.5
"ME",2005-04-15,9.00,1,1,,5.30,11.5
"ME",2005-04-15,10.00,1,1,,5.30,11.4
"ME",2005-04-15,11.00,1,1,,5.30,11.4
"ME",2005-04-15,12.00,1,1,,5.30,11.4
"ME",2005-04-15,13.00,1,1,,5.30,11.4
"ME",2005-04-15,14.00,1,1,,5.30,11.4
"ME",2005-04-15,15.00,1,1,,5.30,11.4
"ME",2005-04-15,16.00,1,1,,5.30,11.4
"ME",2005-04-15,17.00,1,1,,5.30,11.4
"ME",2005-04-15,18.00,1,1,,5.30,11.4
"ME",2005-04-15,19.00,1,1,,5.30,11.4
"ME",2005-04-15,20.00,1,1,,5.30,11.4
"ME",2005-04-15,21.00,1,1,,5.30,11.3
"ME",2005-04-15,22.00,1,1,,5.30,11.2
"ME",2005-04-15,23.00,1,1,,5.40,11.1
"ME",2005-04-15,24.00,1,1,,5.80,11.0
"ME",2005-04-15,24.60,1,1,,6.20,3.2
"ME",2005-04-15,20.00,2,1,,,
"ME",2005-04-25,0.00,1,1,,8.00,10.3
"ME",2005-04-25,1.00,1,1,,7.90,10.3
"ME",2005-04-25,2.00,1,1,,7.80,10.2
"ME",2005-04-25,3.00,1,1,,7.70,10.0
"ME",2005-04-25,4.00,1,1,,7.70,10.0
"ME",2005-04-25,5.00,1,1,,7.70,10.0
"ME",2005-04-25,6.00,1,1,,7.70,10.0
"ME",2005-04-25,7.00,1,1,,7.60,10.0
"ME",2005-04-25,8.00,1,1,,7.60,10.0
"ME",2005-04-25,9.00,1,1,,7.60,10.1
"ME",2005-04-25,10.00,1,1,,7.60,10.1
"ME",2005-04-25,11.00,1,1,,7.50,10.1
"ME",2005-04-25,12.00,1,1,,7.50,10.1
"ME",2005-04-25,13.00,1,1,,7.50,10.1
"ME",2005-04-25,14.00,1,1,,7.50,10.1
"ME",2005-04-25,15.00,1,1,,7.40,10.1
"ME",2005-04-25,16.00,1,1,,7.40,10.1
"ME",2005-04-25,17.00,1,1,,7.30,10.0
"ME",2005-04-25,18.00,1,1,,7.30,10.0
"ME",2005-04-25,19.00,1,1,,7.30,10.0
"ME",2005-04-25,20.00,1,1,,7.30,10.0
"ME",2005-04-25,21.00,1,1,,7.30,9.9
"ME",2005-04-25,22.00,1,1,,7.30,9.9
"ME",2005-04-25,23.00,1,1,,7.40,9.9
"ME",2005-04-25,24.00,1,1,,7.50,8.6
"ME",2005-04-25,24.40,1,1,,7.70,5.0
"ME",2005-05-09,0.00,1,1,,10.20,11.6
"ME",2005-05-09,1.00,1,1,,10.10,11.7
"ME",2005-05-09,2.00,1,1,,10.00,11.7
"ME",2005-05-09,3.00,1,1,,9.90,11.7
"ME",2005-05-09,4.00,1,1,,9.80,11.7
"ME",2005-05-09,5.00,1,1,,9.70,11.8
"ME",2005-05-09,6.00,1,1,,9.50,11.9
"ME",2005-05-09,7.00,1,1,,9.40,11.9
"ME",2005-05-09,8.00,1,1,,9.30,11.9
"ME",2005-05-09,9.00,1,1,,8.90,11.8
"ME",2005-05-09,10.00,1,1,,8.00,11.4
"ME",2005-05-09,11.00,1,1,,7.80,11.3
"ME",2005-05-09,12.00,1,1,,7.80,11.2
"ME",2005-05-09,13.00,1,1,,7.70,11.1
"ME",2005-05-09,14.00,1,1,,7.70,11.1
"ME",2005-05-09,15.00,1,1,,7.70,11.1
"ME",2005-05-09,16.00,1,1,,7.70,11.1
"ME",2005-05-09,17.00,1,1,,7.70,11.0
"ME",2005-05-09,18.00,1,1,,7.70,10.9
"ME",2005-05-09,19.00,1,1,,7.60,10.8
"ME",2005-05-09,20.00,1,1,,7.60,10.7
"ME",2005-05-09,21.00,1,1,,7.60,10.6
"ME",2005-05-09,22.00,1,1,,7.60,10.5
"ME",2005-05-09,23.00,1,1,,7.60,10.3
"ME",2005-05-09,24.00,1,1,,7.60,10.2
"ME",2005-05-09,24.70,1,1,,7.60,10.2
"ME",2005-05-09,4.00,2,1,,,
"ME",2005-05-23,0.00,1,1,,13.40,10.6
"ME",2005-05-23,1.00,1,1,,13.40,10.6
"ME",2005-05-23,2.00,1,1,,13.40,10.6
"ME",2005-05-23,3.00,1,1,,13.40,10.6
"ME",2005-05-23,4.00,1,1,,13.40,10.6
"ME",2005-05-23,5.00,1,1,,13.40,10.6
"ME",2005-05-23,6.00,1,1,,13.40,10.6
"ME",2005-05-23,7.00,1,1,,13.40,10.6
