"","Date","Yahara (Inflow cfs)","Six Mile (Inflow cfs)","Dorn (Inflow cfs)","Pheasant (Inflow cfs)","Yahara (Outflow cfs)","SumInflow_ft3","Inflow_m3s","Outflow_m3s","Out.vs.In"
"2735",2015-03-27,52,16,3.7,3.3,34,75,2.123763495,0.9627727844,0.453333333333333
"2736",2015-03-28,42,16,3.6,2.7,33,64.3,1.82077323638,0.9344559378,0.513219284603421
"2737",2015-03-29,38,17,3.7,2.5,30,61.2,1.73299101192,0.849505398,0.490196078431373
"2738",2015-03-30,69,16,3.7,2.3,34,91,2.5768330406,0.9627727844,0.373626373626374
"2739",2015-03-31,46,18,3.8,2.2,33,70,1.982179262,0.9344559378,0.471428571428571
"2740",2015-04-01,19,18,3.8,2.3,26,43.1,1.22045608846,0.7362380116,0.603248259860789
"2741",2015-04-02,79,22,3.9,2.2,26,107.1,3.03273427086,0.7362380116,0.242763772175537
"2742",2015-04-03,60,22,3.8,1.9,29,87.7,2.48338744682,0.8211885514,0.330672748004561
"2743",2015-04-04,40,20,3.7,1.6,28,65.3,1.84909008298,0.7928717048,0.428790199081164
"2744",2015-04-05,67,19,3.7,1.6,25,91.3,2.58532809458,0.707921165,0.273822562979189
"2745",2015-04-06,61,19,3.8,1.7,33,85.5,2.4210903843,0.9344559378,0.385964912280702
"2746",2015-04-07,50,23,4,2.8,39,79.8,2.25968435868,1.1043570174,0.488721804511278
"2747",2015-04-08,102,45,7.4,14,39,168.4,4.76855696744,1.1043570174,0.231591448931116
"2748",2015-04-09,189,112,24,64,58,389,11.0152533274,1.6423771028,0.149100257069409
"2749",2015-04-10,355,177,22,44,39,598,16.9334742668,1.1043570174,0.0652173913043478
"2750",2015-04-11,279,108,13,16,36,416,11.7798081856,1.0194064776,0.0865384615384615
"2751",2015-04-12,114,86,8.9,9.7,31,218.6,6.19006266676,0.8778222446,0.141811527904849
"2752",2015-04-13,106,78,7.4,8.3,35,199.7,5.65487426602,0.991089631,0.175262894341512
"2753",2015-04-14,90,60,6.2,6.1,34,162.3,4.59582420318,0.9627727844,0.209488601355514
"2754",2015-04-15,79,45,5.7,4.9,34,134.6,3.81144755236,0.9627727844,0.25260029717682
"2755",2015-04-16,59,38,5.2,4.2,30,106.4,3.01291247824,0.849505398,0.281954887218045
"2756",2015-04-17,65,33,5,3.7,30,106.7,3.02140753222,0.849505398,0.28116213683224
"2757",2015-04-18,68,29,4.9,3,29,104.9,2.97043720834,0.8211885514,0.276453765490944
"2758",2015-04-19,49,27,4.7,2.5,28,83.2,2.35596163712,0.7928717048,0.336538461538462
"2759",2015-04-20,58,44,5.9,7.9,38,115.8,3.27909083628,1.0760401708,0.328151986183074
"2760",2015-04-21,84,43,4.9,5.3,39,137.2,3.88507135352,1.1043570174,0.284256559766764
"2761",2015-04-22,82,35,4.5,3.8,32,125.3,3.54810087898,0.9061390912,0.255387071029529
"2762",2015-04-23,64,31,4.3,3,27,102.3,2.89681340718,0.7645548582,0.263929618768328
"2763",2015-04-24,68,28,4.3,3.7,27,104,2.9449520464,0.7645548582,0.259615384615385
"2764",2015-04-25,56,30,4.4,5,28,95.4,2.70142716564,0.7928717048,0.293501048218029
"2765",2015-04-26,55,29,4.1,3.5,26,91.6,2.59382314856,0.7362380116,0.283842794759825
"2766",2015-04-27,54,27,3.9,2.9,37,87.8,2.48621913148,1.0477233242,0.421412300683371
"2767",2015-04-28,53,24,3.8,2.6,85,83.4,2.36162500644,2.406931961,1.01918465227818
"2768",2015-04-29,64,24,3.8,2.2,136,94,2.6617835804,3.8510911376,1.4468085106383
"2769",2015-04-30,50,23,3.7,2,149,78.7,2.22853582742,4.2192101434,1.89326556543837
"2770",2015-05-01,57,22,3.6,1.8,150,84.4,2.38994185304,4.24752699,1.77725118483412
"2771",2015-05-02,51,22,3.5,1.8,154,78.3,2.21720908878,4.3607943764,1.96679438058748
"2772",2015-05-03,43,23,3.5,1.6,151,71.1,2.01332779326,4.2758438366,2.12376933895921
"2773",2015-05-04,80,27,3.8,4.3,137,115.1,3.25926904366,3.8794079842,1.19026933101651
"2774",2015-05-05,67,27,4.3,9.9,126,108.2,3.06388280212,3.5679226716,1.1645101663586
"2775",2015-05-06,71,32,4,7.2,122,114.2,3.23378388172,3.4546552852,1.06830122591944
"2776",2015-05-07,38,29,3.6,5.3,122,75.9,2.14924865694,3.4546552852,1.60737812911726
"2777",2015-05-08,84,23,3.5,4.8,122,115.3,3.26493241298,3.4546552852,1.05810928013877
"2778",2015-05-09,62,20,3.5,4,121,89.5,2.5343577707,3.4263384386,1.35195530726257
"2779",2015-05-10,51,20,3.4,3.3,117,77.7,2.20021898082,3.3130710522,1.50579150579151
"2780",2015-05-11,-0.59,24,3.5,6.2,119,33.11,0.937570790926,3.3697047454,3.59408033826638
"2781",2015-05-12,96,24,3.1,4.3,120,127.4,3.60756625684,3.398021592,0.941915227629513
"2782",2015-05-13,55,18,3,2.9,118,78.9,2.23419919674,3.3413878988,1.49556400506971
"2783",2015-05-14,52,16,2.8,2.3,114,73.1,2.06996148646,3.2281205124,1.55950752393981
"2784",2015-05-15,55,18,2.9,2.9,97,78.8,2.23136751208,2.7467341202,1.23096446700508
"2785",2015-05-16,46,19,2.7,2.3,99,70,1.982179262,2.8033678134,1.41428571428571
"2786",2015-05-17,42,19,2.6,2,111,65.6,1.85758513696,3.1431699726,1.69207317073171
"2787",2015-05-18,93,18,2.4,1.8,99,115.2,3.26210072832,2.8033678134,0.859375
"2788",2015-05-19,77,17,2.2,1.5,96,97.7,2.76655591282,2.7184172736,0.982599795291709
"2789",2015-05-20,44,15,2.2,1.4,95,62.6,1.77263459716,2.690100427,1.51757188498403
"2790",2015-05-21,57,15,2.1,1.4,97,75.5,2.1379219183,2.7467341202,1.28476821192053
"2791",2015-05-22,51,13,2,1.3,97,67.3,1.90572377618,2.7467341202,1.44130757800892
"2792",2015-05-23,52,14,1.9,1.2,101,69.1,1.95669410006,2.8600015066,1.4616497829233
"2793",2015-05-24,54,17,2.2,5.5,103,78.7,2.22853582742,2.9166351998,1.30876747141042
"2794",2015-05-25,54,25,2.5,10,119,91.5,2.5909914639,3.3697047454,1.30054644808743
"2795",2015-05-26,37,31,2.9,39,102,109.9,3.11202144134,2.8883183532,0.928116469517743
"2796",2015-05-27,89,40,2.6,39,92,170.6,4.83085402996,2.6051498872,0.539273153575615
"2797",2015-05-28,52,39,2.2,9,91,102.2,2.89398172252,2.5768330406,0.89041095890411
"2798",2015-05-29,62,70,3.2,30,68,165.2,4.67794305832,1.9255455688,0.411622276029056
"2799",2015-05-30,81,66,3.1,25,93,175.1,4.95827983966,2.6334667338,0.531125071387778
"2800",2015-05-31,69,54,2.6,13,145,138.6,3.92471493876,4.105942757,1.04617604617605
"2801",2015-06-01,53,43,2.1,6,164,104.1,2.94778373106,4.6439628424,1.57540826128722
"2802",2015-06-02,53,35,1.8,4.4,185,94.2,2.66744694972,5.238616621,1.96390658174098
"2803",2015-06-03,52,31,1.7,3.8,175,88.5,2.5060409241,4.955448155,1.9774011299435
"2804",2015-06-04,60,26,1.6,3.4,174,91,2.5768330406,4.9271313084,1.91208791208791
"2805",2015-06-05,53,21,1.5,3,181,78.5,2.2228724581,5.1253492346,2.30573248407643
"2806",2015-06-06,38,17,1.5,2.6,179,59.1,1.67352563406,5.0687155414,3.02876480541455
"2807",2015-06-07,50,17,1.5,2.7,145,71.2,2.01615947792,4.105942757,2.03651685393258
"2808",2015-06-08,47,14,1.5,3.5,122,66,1.8689118756,3.4546552852,1.84848484848485
"2809",2015-06-09,42,14,1.4,4.8,121,62.2,1.76130785852,3.4263384386,1.94533762057878
"2810",2015-06-10,50,13,1.4,2.6,118,67,1.8972287222,3.3413878988,1.76119402985075
"2811",2015-06-11,55,17,1.6,9.7,128,83.3,2.35879332178,3.6245563648,1.53661464585834
"2812",2015-06-12,112,59,4.1,66,132,241.1,6.82719171526,3.7378237512,0.547490667772708
"2813",2015-06-13,93,33,2.2,17,123,145.2,4.11160612632,3.4829721318,0.847107438016529
"2814",2015-06-14,75,30,1.9,7.4,124,114.3,3.23661556638,3.5112889784,1.08486439195101
"2815",2015-06-15,70,26,1.8,6.6,116,104.4,2.95627878504,3.2847542056,1.11111111111111
"2816",2015-06-16,54,23,1.7,6.1,111,84.8,2.40126859168,3.1431699726,1.30896226415094
"2817",2015-06-17,48,21,1.7,4.2,111,74.9,2.12093181034,3.1431699726,1.48197596795728
"2818",2015-06-18,58,18,1.8,3.7,112,81.5,2.3078229979,3.1714868192,1.37423312883436
"2819",2015-06-19,40,17,1.9,3.1,115,62,1.7556444892,3.256437359,1.85483870967742
"2820",2015-06-20,51,17,2,3.2,108,73.2,2.07279317112,3.0582194328,1.47540983606557
"2821",2015-06-21,52,16,2.1,3.4,109,73.5,2.0812882251,3.0865362794,1.48299319727891
"2822",2015-06-22,28,21,2.3,7.1,108,58.4,1.65370384144,3.0582194328,1.84931506849315
"2823",2015-06-23,65,19,2.3,4.9,102,91.2,2.58249640992,2.8883183532,1.11842105263158
"2824",2015-06-24,42,16,2.1,3.3,103,63.4,1.79528807444,2.9166351998,1.62460567823344
"2825",2015-06-25,51,15,2,3.1,105,71.1,2.01332779326,2.973268893,1.47679324894515
"2826",2015-06-26,49,15,1.9,5.4,107,71.3,2.01899116258,3.0299025862,1.50070126227209
"2827",2015-06-27,43,15,1.8,5.3,110,65.1,1.84342671366,3.114853126,1.68970814132104
"2828",2015-06-28,42,16,1.7,6.9,103,66.6,1.88590198356,2.9166351998,1.54654654654655
"2829",2015-06-29,46,16,1.6,6.4,90,70,1.982179262,2.548516194,1.28571428571429
"2830",2015-06-30,49,15,1.5,5.9,90,71.4,2.02182284724,2.548516194,1.26050420168067
"2831",2015-07-01,41,15,1.6,4.3,91,61.9,1.75281280454,2.5768330406,1.47011308562197
"2832",2015-07-02,42,15,1.7,3.5,96,62.2,1.76130785852,2.7184172736,1.54340836012862
"2833",2015-07-03,41,15,1.7,3.1,86,60.8,1.72166427328,2.4352488076,1.41447368421053
"2834",2015-07-04,40,15,1.8,2.5,78,59.3,1.67918900338,2.2087140348,1.31534569983137
"2835",2015-07-05,27,15,1.9,2,80,45.9,1.29974325894,2.265347728,1.74291938997821
"2836",2015-07-06,57,17,2,3.8,90,79.8,2.25968435868,2.548516194,1.12781954887218
"2837",2015-07-07,66,24,2.4,21,69,113.4,3.21113040444,1.9538624154,0.608465608465608
"2838",2015-07-08,48,17,2.2,7.5,67,74.7,2.11526844102,1.8972287222,0.896921017402945
"2839",2015-07-09,43,16,2.3,5.1,66,66.4,1.88023861424,1.8689118756,0.993975903614458
"2840",2015-07-10,38,16,2.3,3.5,69,59.8,1.69334742668,1.9538624154,1.15384615384615
"2841",2015-07-11,38,15,2.3,2.9,71,58.2,1.64804047212,2.0104961086,1.21993127147766
"2842",2015-07-12,38,17,2.4,2.6,72,60,1.699010796,2.0388129552,1.2
"2843",2015-07-13,68,21,2.6,9.2,69,100.8,2.85433813728,1.9538624154,0.68452380952381
"2844",2015-07-14,96,27,2.5,5.3,62,130.8,3.70384353528,1.7556444892,0.474006116207951
"2845",2015-07-15,50,19,2.4,4,63,75.4,2.13509023364,1.7839613358,0.835543766578249
"2846",2015-07-16,49,19,2.4,6.3,72,76.7,2.17190213422,2.0388129552,0.938722294654498
"2847",2015-07-17,64,29,3,11,76,107,3.0299025862,2.1520803416,0.710280373831776
"2848",2015-07-18,120,62,3.7,8.3,74,194,5.4934682404,2.0954466484,0.381443298969072
"2849",2015-07-19,123,35,3.2,6,67,167.2,4.73457675152,1.8972287222,0.400717703349282
"2850",2015-07-20,68,22,2.4,4.5,64,96.9,2.74390243554,1.8122781824,0.66047471620227
"2851",2015-07-21,56,17,2.3,4,61,79.3,2.24552593538,1.7273276426,0.769230769230769
"2852",2015-07-22,50,17,2.1,3.5,61,72.6,2.05580306316,1.7273276426,0.840220385674931
"2853",2015-07-23,44,16,2.1,2.9,62,65,1.840595029,1.7556444892,0.953846153846154
"2854",2015-07-24,35,17,2,2.5,66,56.5,1.5999018329,1.8689118756,1.16814159292035
"2855",2015-07-25,49,15,1.9,2.1,66,68,1.9255455688,1.8689118756,0.970588235294118
"2856",2015-07-26,46,16,1.8,1.8,63,65.6,1.85758513696,1.7839613358,0.960365853658537
"2857",2015-07-27,38,17,1.8,1.5,59,58.3,1.65087215678,1.6706939494,1.01200686106346
"2858",2015-07-28,38,18,1.8,1.4,57,59.2,1.67635731872,1.6140602562,0.962837837837838
"2859",2015-07-29,25,14,2,5.5,62,46.5,1.3167333669,1.7556444892,1.33333333333333
"2860",2015-07-30,48,12,1.9,6.7,60,68.6,1.94253567676,1.699010796,0.87463556851312
"2861",2015-07-31,45,11,1.9,4.5,60,62.4,1.76697122784,1.699010796,0.961538461538462
"2862",2015-08-01,38,13,1.9,3.9,63,56.8,1.60839688688,1.7839613358,1.10915492957746
"2863",2015-08-02,21,15,1.9,3.3,57,41.2,1.16665407992,1.6140602562,1.38349514563107
"2864",2015-08-03,50,11,1.9,2.7,55,65.6,1.85758513696,1.557426563,0.838414634146342
"2865",2015-08-04,40,12,2,2.2,55,56.2,1.59140677892,1.557426563,0.97864768683274
"2866",2015-08-05,40,13,2.1,1.6,54,56.7,1.60556520222,1.5291097164,0.952380952380952
"2867",2015-08-06,30,14,2.1,1.3,57,47.4,1.34221852884,1.6140602562,1.20253164556962
"2868",2015-08-07,38,17,2.2,1.5,60,58.7,1.66219889542,1.699010796,1.0221465076661
"2869",2015-08-08,49,14,2.3,2.1,61,67.4,1.90855546084,1.7273276426,0.905044510385757
"2870",2015-08-09,39,13,2.4,1.5,58,55.9,1.58291172494,1.6423771028,1.03756708407871
"2871",2015-08-10,43,12,2.5,1.3,60,58.8,1.66503058008,1.699010796,1.02040816326531
"2872",2015-08-11,40,12,2.6,1.2,56,55.8,1.58008004028,1.5857434096,1.00358422939068
"2873",2015-08-12,37,13,2.5,1,54,53.5,1.5149512931,1.5291097164,1.00934579439252
"2874",2015-08-13,31,13,2.5,0.95,58,47.45,1.34363437117,1.6423771028,1.22233930453109
"2875",2015-08-14,45,11,2.5,0.87,60,59.37,1.681171182642,1.699010796,1.01061141990905
"2876",2015-08-15,33,12,2.5,0.93,63,48.43,1.371384880838,1.7839613358,1.30084658269668
"2877",2015-08-16,31,13,2.5,0.92,63,47.42,1.342784865772,1.7839613358,1.32855335301561
"2878",2015-08-17,54,14,2.6,7.7,58,78.3,2.21720908878,1.6423771028,0.740740740740741
"2879",2015-08-18,58,16,3.5,29,61,106.5,3.0157441629,1.7273276426,0.572769953051643
"2880",2015-08-19,61,61,5.9,59,53,186.9,5.29241862954,1.5007928698,0.283574103798823
"2881",2015-08-20,102,17,3.8,8.7,48,131.5,3.7236653279,1.3592086368,0.365019011406844
"2882",2015-08-21,40,10,3,5,51,58,1.6423771028,1.4441591766,0.879310344827586
"2883",2015-08-22,39,10,2.7,4,53,55.7,1.57724835562,1.5007928698,0.951526032315979
"2884",2015-08-23,54,8.4,2.7,3.4,48,68.5,1.9397039921,1.3592086368,0.700729927007299
"2885",2015-08-24,51,7.7,2.6,2.9,40,64.2,1.81794155172,1.132673864,0.623052959501558
"2886",2015-08-25,49,6.9,2.5,2.4,38,60.8,1.72166427328,1.0760401708,0.625
"2887",2015-08-26,38,7.5,2.6,1.9,37,50,1.41584233,1.0477233242,0.74
"2888",2015-08-27,40,9.7,2.6,1.5,40,53.8,1.52344634708,1.132673864,0.743494423791822
"2889",2015-08-28,51,9,2.7,3.1,42,65.8,1.86324850628,1.1893075572,0.638297872340426
"2890",2015-08-29,78,54,7.4,55,56,194.4,5.50479497904,1.5857434096,0.288065843621399
"2891",2015-08-30,73,31,5.9,15,48,124.9,3.53677414034,1.3592086368,0.384307445956765
"2892",2015-08-31,57,21,3.6,7.4,40,89,2.5201993474,1.132673864,0.449438202247191
"2893",2015-09-01,44,16,3.2,5.5,43,68.7,1.94536736142,1.2176244038,0.625909752547307
"2894",2015-09-02,43,14,2.9,4.4,43,64.3,1.82077323638,1.2176244038,0.668740279937792
"2895",2015-09-03,48,11,2.9,3.6,45,65.5,1.8547534523,1.274258097,0.687022900763359
"2896",2015-09-04,38,11,2.9,2.9,45,54.8,1.55176319368,1.274258097,0.821167883211679
"2897",2015-09-05,35,12,2.9,2.4,52,52.3,1.48097107718,1.4724760232,0.994263862332696
"2898",2015-09-06,37,12,2.9,1.8,51,53.7,1.52061466242,1.4441591766,0.949720670391061
"2899",2015-09-07,41,12,3,3.8,58,59.8,1.69334742668,1.6423771028,0.969899665551839
"2900",2015-09-08,38,15,3.4,6.2,53,62.6,1.77263459716,1.5007928698,0.846645367412141
"2901",2015-09-09,45,12,3.5,6,46,66.5,1.8830702989,1.3025749436,0.691729323308271
"2902",2015-09-10,57,13,3.5,6.2,51,79.7,2.25685267402,1.4441591766,0.639899623588457
"2903",2015-09-11,52,11,3.3,4.5,48,70.8,2.00483273928,1.3592086368,0.677966101694915
"2904",2015-09-12,43,10,3,3.5,48,59.5,1.6848523727,1.3592086368,0.80672268907563
"2905",2015-09-13,35,9.9,2.9,3.1,49,50.9,1.44132749194,1.3875254834,0.962671905697446
"2906",2015-09-14,37,12,2.9,2.9,44,54.8,1.55176319368,1.2459412504,0.802919708029197
"2907",2015-09-15,32,11,2.8,2.7,50,48.5,1.3733670601,1.41584233,1.03092783505155
"2908",2015-09-16,45,13,2.7,2.1,47,62.8,1.77829796648,1.3308917902,0.748407643312102
"2909",2015-09-17,41,13,3,7.3,67,64.3,1.82077323638,1.8972287222,1.04199066874028
"2910",2015-09-18,128,54,5,47,70,234,6.6261421044,1.982179262,0.299145299145299
"2911",2015-09-19,172,45,5,30,69,252,7.1358453432,1.9538624154,0.273809523809524
"2912",2015-09-20,94,28,3.9,8.7,77,134.6,3.81144755236,2.1803971882,0.572065378900446
"2913",2015-09-21,62,22,3.3,5.2,107,92.5,2.6193083105,3.0299025862,1.15675675675676
"2914",2015-09-22,65,18,3,4.4,111,90.4,2.55984293264,3.1431699726,1.22787610619469
"2915",2015-09-23,55,15,3,3.9,110,76.9,2.17756550354,3.114853126,1.43042912873862
"2916",2015-09-24,54,13,2.9,3.4,110,73.3,2.07562485578,3.114853126,1.50068212824011
"2917",2015-09-25,51,12,2.9,3,113,68.9,1.95103073074,3.1998036658,1.64005805515239
"2918",2015-09-26,44,12,2.9,2.6,116,61.5,1.7414860659,3.2847542056,1.88617886178862
"2919",2015-09-27,42,12,2.9,2.2,87,59.1,1.67352563406,2.4635656542,1.47208121827411
"2920",2015-09-28,57,12,2.9,2,134,73.9,2.09261496374,3.7944574444,1.81326116373478
"2921",2015-09-29,139,91,11,63,220,304,8.6083213664,6.229706252,0.723684210526316
"2922",2015-09-30,168,44,8,25,198,245,6.937627417,5.6067356268,0.808163265306122
"2923",2015-10-01,101,41,3.9,8.4,184.904761904762,154.3,4.36928943038,5.23591977846667,1.19834583217603
"2924",2015-10-02,79,38,3.2,5.6,171.809523809524,125.8,3.56225930228,4.86510393013333,1.36573548338254
"2925",2015-10-03,63,35,3,4.7,158.714285714286,105.7,2.99309068562,4.4942880818,1.50155426408974
"2926",2015-10-04,60,33,2.9,4.1,145.619047619048,100,2.83168466,4.12347223346667,1.45619047619048
"2927",2015-10-05,60,30,2.9,3.8,132.52380952381,96.7,2.73823906622,3.75265638513333,1.37046338700941
"2928",2015-10-06,60,28,2.9,3.4,119.428571428571,94.3,2.67027863438,3.3818405368,1.26647477654901
"2929",2015-10-07,59,26,2.8,2.9,106.333333333333,90.7,2.56833798662,3.01102468846667,1.17236310180081
"2930",2015-10-08,58,24,2.8,2.3,93.2380952380952,87.1,2.46639733886,2.64020884013333,1.07047181674047
"2931",2015-10-09,58,23,2.8,1.9,80.1428571428571,85.7,2.42675375362,2.2693929918,0.935155859309885
"2932",2015-10-10,33,22,2.8,1.7,67.0476190476191,59.5,1.6848523727,1.89857714346667,1.12685074029612
"2933",2015-10-11,57,22,2.9,1.6,53.9523809523809,83.5,2.3644566911,1.52776129513333,0.64613629883091
"2934",2015-10-12,58,20,3,1.6,40.8571428571429,82.6,2.33897152916,1.1569454468,0.494638533379454
"2935",2015-10-13,69,18,2.9,1.5,27.7619047619048,91.4,2.58815977924,0.786129598466667,0.303740752318433
"2936",2015-10-14,56,20,2.8,1.4,14.6666666666667,80.2,2.27101109732,0.415313750133333,0.182876142975894
"2937",2015-10-15,56,19,2.9,1.3,1.57142857142857,79.2,2.24269425072,0.0444979018,0.0198412698412698
"2938",2015-10-16,58,19,2.7,1.3,-11.5238095238095,81,2.2936645746,-0.326317946533333,-0.142269253380364
"2939",2015-10-17,54,19,2.6,1.2,-24.6190476190476,76.8,2.17473381888,-0.697133794866667,-0.320560515873016
"2940",2015-10-18,34,19,2.5,1.2,-37.7142857142857,56.7,1.60556520222,-1.0679496432,-0.665154950869236
"2941",2015-10-19,59,20,2.5,1.2,-50.8095238095238,82.7,2.34180321382,-1.43876549153333,-0.614383601082513
"2942",2015-10-20,59,19,2.5,1.3,-63.9047619047619,81.8,2.31631805188,-1.80958133986667,-0.781231808126674
"2943",2015-10-21,49,19,2.5,1.4,-77,71.9,2.03598127054,-2.1803971882,-1.07093184979138
"2944",2015-10-22,56,18,2.5,1.3,-75,77.8,2.20305066548,-2.123763495,-0.964010282776349
"2945",2015-10-23,47,19,2.6,1.7,-78,70.3,1.99067431598,-2.2087140348,-1.10953058321479
"2946",2015-10-24,59,27,3.8,11,-70,100.8,2.85433813728,-1.982179262,-0.694444444444444
"2947",2015-10-25,65,22,3.1,6.2,-60,96.3,2.72691232758,-1.699010796,-0.623052959501558
"2948",2015-10-26,54,21,2.7,4.4,-59,82.1,2.32481310586,-1.6706939494,-0.71863580998782
"2949",2015-10-27,62,21,2.7,5.3,-64,91,2.5768330406,-1.8122781824,-0.703296703296703
"2950",2015-10-28,54,59,9.1,53,-68,175.1,4.95827983966,-1.9255455688,-0.388349514563107
"2951",2015-10-29,132,35,5.1,17,-61,189.1,5.35471569206,-1.7273276426,-0.32258064516129
"2952",2015-10-30,60,36,3.3,7.3,-57,106.6,3.01857584756,-1.6140602562,-0.534709193245779
"2953",2015-10-31,72,39,3.8,9.6,-17.8571428571429,124.4,3.52261571704,-0.505657975,-0.143546164446486
"2954",2015-11-01,94,37,4,8.5,21.2857142857143,143.5,4.0634674871,0.6027443062,0.148332503733201
"2955",2015-11-02,71,35,3.3,6,60.4285714285714,115.3,3.26493241298,1.7111465874,0.524098624705737
"2956",2015-11-03,61,32,3.1,5,99.5714285714286,101.1,2.86283319126,2.8195488686,0.984880599123923
"2957",2015-11-04,58,31,3.2,4.5,138.714285714286,96.7,2.73823906622,3.9279511498,1.43448072093367
"2958",2015-11-05,49,30,3.5,6.9,177.857142857143,89.4,2.53152608604,5.036353431,1.98945349952061
"2959",2015-11-06,115,62,8.8,26,217,211.8,5.99750810988,6.1447557122,1.02455146364495
"2960",2015-11-07,93,38,4.9,9.5,215,145.4,4.11726949564,6.088122019,1.47867950481431
"2961",2015-11-08,63,35,3.9,5.9,222,107.8,3.05255606348,6.2863399452,2.05936920222635
"2962",2015-11-09,79,33,3.6,4.9,221,120.5,3.4121800153,6.2580230986,1.83402489626556
"2963",2015-11-10,61,30,3.6,4.3,221,98.9,2.80053612874,6.2580230986,2.23458038422649
"2964",2015-11-11,56,31,3.9,6.5,229,97.4,2.75806085884,6.4845578714,2.35112936344969
"2965",2015-11-12,62,41,6.8,18,230,127.8,3.61889299548,6.512874718,1.79968701095462
"2966",2015-11-13,105,30,4.7,8.1,225,147.8,4.18522992748,6.371290485,1.52232746955345
"2967",2015-11-14,67,31,4.1,5.6,227,107.7,3.04972437882,6.4279241782,2.10770659238626
"2968",2015-11-15,62,29,4,4.8,225,99.8,2.82602129068,6.371290485,2.25450901803607
"2969",2015-11-16,57,29,4.1,4.3,246,94.4,2.67311031904,6.9659442636,2.60593220338983
"2970",2015-11-17,71,32,5.2,11,277,119.2,3.37536811472,7.8437665082,2.3238255033557
"2971",2015-11-18,88,88,14,65,271,255,7.220795883,7.6738654286,1.06274509803922
"2972",2015-11-19,183,40,7.5,20,266,250.5,7.0933700733,7.5322811956,1.06187624750499
"2973",2015-11-20,150,37,5.5,11,262,203.5,5.7624782831,7.4190138092,1.28746928746929
"2974",2015-11-21,92,37,5.4,9.5,260,143.9,4.07479422574,7.362380116,1.80681028492008
"2975",2015-11-22,69,33,4.9,7.4,267,114.3,3.23661556638,7.5605980422,2.33595800524934
"2976",2015-11-23,82,30,4.8,6.1,265,122.9,3.48014044714,7.503964349,2.15622457282343
"2977",2015-11-24,69,29,5,5.1,273,108.1,3.06105111746,7.7304991218,2.5254394079556
"2978",2015-11-25,65,31,5.5,5.1,274,106.6,3.01857584756,7.7588159684,2.5703564727955
"2979",2015-11-26,105,44,8.7,18,288,175.7,4.97526994762,8.1552518208,1.63915765509391
"2980",2015-11-27,209,100,17,69,285,395,11.185154407,8.070301281,0.721518987341772
"2981",2015-11-28,196,54,8.9,24,282,282.9,8.01083590314,7.9853507412,0.996818663838812
"2982",2015-11-29,116,45,6.5,14,282,181.5,5.1395076579,7.9853507412,1.55371900826446
"2983",2015-11-30,105,48,7.4,16,290,176.4,4.99509174024,8.211885514,1.64399092970522
"2984",2015-12-01,120,63,11,24,289,218,6.1730725588,8.1835686674,1.3256880733945
"2985",2015-12-02,141,48,8.3,16,290,213.3,6.03998337978,8.211885514,1.3595874355368
"2986",2015-12-03,86,41,7.1,12,288,146.1,4.13709128826,8.1552518208,1.97125256673511
"2987",2015-12-04,86.6,39,6.5,8.9,289,141,3.9926753706,8.1835686674,2.04964539007092
"2988",2015-12-05,87.2,36,6.2,7,292,136.4,3.86241787624,8.2685192072,2.14076246334311
"2989",2015-12-06,87.8,34,6.2,5.8,286,133.8,3.78879407508,8.0986181276,2.13751868460389
"2990",2015-12-07,88.4,32,6.2,4.7,289,131.3,3.71800195858,8.1835686674,2.2010662604722
